optimal_tour,optimal_tour_length,greedy_tour,greedy_tour_length,score,time
"{1, 2, 19, 9, 8, 6, 7, 3, 11, 12, 18, 10, 17, 4, 13, 5, 15, 16, 20, 14, 1}",3.885759,"{1, 14, 2, 20, 16, 15, 5, 13, 4, 17, 10, 18, 12, 11, 3, 7, 6, 8, 9, 19, 1}",3.935572,0.012819,0.000118
"{1, 11, 20, 12, 10, 16, 15, 9, 8, 19, 4, 2, 5, 7, 17, 14, 13, 6, 18, 3, 1}",3.937758,"{1, 11, 20, 12, 2, 5, 7, 4, 19, 10, 16, 15, 8, 9, 3, 18, 6, 13, 17, 14, 1}",4.710832,0.196323,0.000124
"{1, 10, 14, 3, 20, 8, 15, 6, 2, 5, 16, 13, 18, 17, 9, 7, 19, 4, 11, 12, 1}",3.939347,"{1, 10, 4, 19, 7, 18, 17, 9, 13, 16, 6, 2, 15, 8, 20, 14, 3, 5, 11, 12, 1}",4.967478,0.260990,0.000125
"{1, 17, 11, 7, 16, 4, 14, 8, 10, 9, 18, 13, 20, 6, 19, 2, 15, 5, 3, 12, 1}",3.418406,"{1, 12, 3, 5, 15, 6, 19, 2, 20, 13, 18, 9, 10, 8, 14, 4, 16, 7, 11, 17, 1}",3.479673,0.017923,0.000121
"{1, 6, 4, 18, 12, 5, 3, 16, 14, 8, 15, 10, 17, 19, 7, 13, 9, 20, 11, 2, 1}",3.572692,"{1, 6, 4, 18, 12, 9, 13, 20, 7, 19, 17, 10, 15, 8, 14, 3, 16, 5, 11, 2, 1}",3.949533,0.105478,0.000123
"{1, 18, 19, 9, 8, 6, 3, 11, 13, 5, 17, 7, 20, 10, 16, 15, 4, 12, 2, 14, 1}",4.174586,"{1, 14, 15, 2, 12, 4, 18, 19, 9, 8, 6, 11, 3, 13, 5, 10, 20, 7, 17, 16, 1}",4.755573,0.139172,0.000124
"{1, 6, 5, 8, 13, 16, 9, 15, 10, 17, 20, 19, 12, 4, 2, 7, 14, 11, 18, 3, 1}",3.997555,"{1, 6, 18, 3, 14, 7, 2, 4, 12, 19, 20, 17, 10, 15, 16, 9, 13, 8, 11, 5, 1}",4.323709,0.081589,0.000122
"{1, 9, 18, 13, 4, 20, 19, 16, 11, 10, 17, 8, 15, 5, 6, 14, 7, 3, 12, 2, 1}",3.499888,"{1, 2, 12, 3, 7, 14, 6, 5, 15, 8, 17, 10, 11, 16, 19, 20, 4, 13, 9, 18, 1}",3.559402,0.017004,0.000119
"{1, 2, 17, 16, 3, 13, 5, 14, 12, 19, 15, 6, 4, 7, 11, 9, 20, 10, 18, 8, 1}",3.747562,"{1, 2, 16, 17, 3, 13, 5, 14, 19, 15, 12, 4, 6, 20, 7, 11, 9, 10, 18, 8, 1}",4.211294,0.123742,0.000141
"{1, 4, 15, 14, 8, 16, 9, 7, 12, 11, 2, 3, 19, 20, 10, 6, 17, 18, 13, 5, 1}",3.588662,"{1, 5, 18, 13, 8, 14, 15, 2, 11, 12, 9, 7, 16, 3, 19, 20, 10, 6, 17, 4, 1}",4.210336,0.173233,0.000127
"{1, 3, 9, 15, 18, 16, 20, 17, 19, 13, 5, 4, 8, 10, 2, 11, 14, 7, 6, 12, 1}",4.108210,"{1, 3, 18, 16, 20, 17, 19, 9, 15, 13, 5, 4, 10, 2, 8, 11, 14, 7, 6, 12, 1}",4.927247,0.199366,0.000123
"{1, 10, 18, 20, 9, 4, 14, 15, 3, 2, 5, 17, 16, 11, 6, 7, 19, 8, 12, 13, 1}",3.591092,"{1, 13, 12, 8, 19, 7, 6, 11, 16, 17, 5, 2, 3, 15, 14, 4, 9, 20, 18, 10, 1}",3.591092,0.000000,0.000119
"{1, 20, 5, 3, 13, 17, 14, 10, 18, 11, 2, 9, 8, 4, 19, 7, 6, 16, 15, 12, 1}",3.629123,"{1, 20, 5, 3, 17, 14, 10, 18, 11, 2, 13, 9, 8, 4, 19, 7, 6, 16, 15, 12, 1}",4.351751,0.199119,0.000124
"{1, 11, 20, 15, 6, 5, 2, 14, 12, 16, 10, 7, 17, 13, 18, 4, 3, 9, 8, 19, 1}",3.789802,"{1, 19, 8, 14, 12, 16, 10, 7, 17, 18, 13, 4, 3, 9, 2, 5, 6, 15, 20, 11, 1}",4.181784,0.103431,0.000125
"{1, 2, 3, 4, 19, 15, 20, 13, 18, 6, 17, 16, 8, 7, 10, 5, 11, 9, 12, 14, 1}",3.970893,"{1, 2, 8, 7, 10, 5, 14, 12, 9, 11, 16, 17, 6, 18, 13, 20, 15, 19, 4, 3, 1}",3.983873,0.003269,0.000127
"{1, 3, 13, 5, 6, 15, 10, 16, 17, 19, 11, 8, 4, 12, 2, 18, 9, 7, 14, 20, 1}",3.977951,"{1, 3, 13, 9, 18, 2, 12, 4, 14, 20, 7, 8, 11, 19, 17, 16, 10, 15, 6, 5, 1}",4.265179,0.072205,0.000123
"{1, 15, 6, 9, 8, 14, 20, 19, 12, 16, 7, 5, 4, 18, 3, 2, 17, 11, 13, 10, 1}",4.212950,"{1, 10, 13, 11, 17, 2, 3, 9, 6, 18, 4, 5, 7, 19, 12, 16, 20, 14, 8, 15, 1}",5.055232,0.199927,0.000126
"{1, 3, 15, 19, 16, 2, 10, 9, 18, 4, 6, 14, 11, 5, 8, 17, 7, 13, 12, 20, 1}",3.857275,"{1, 3, 15, 19, 16, 2, 9, 10, 6, 14, 4, 18, 11, 5, 8, 17, 7, 12, 20, 13, 1}",3.988530,0.034028,0.000120
"{1, 11, 20, 8, 12, 14, 2, 4, 3, 19, 17, 9, 7, 10, 6, 15, 5, 18, 13, 16, 1}",3.409855,"{1, 16, 13, 15, 5, 6, 10, 7, 9, 17, 19, 3, 14, 2, 4, 12, 8, 20, 18, 11, 1}",3.629531,0.064424,0.000123
"{1, 11, 12, 2, 20, 14, 16, 13, 6, 10, 17, 19, 18, 8, 4, 3, 5, 9, 7, 15, 1}",3.027445,"{1, 11, 12, 2, 20, 14, 16, 13, 6, 10, 17, 19, 18, 8, 3, 4, 5, 9, 7, 15, 1}",3.211916,0.060933,0.000119
"{1, 20, 15, 18, 13, 10, 9, 6, 11, 7, 14, 3, 19, 8, 4, 2, 5, 16, 17, 12, 1}",4.030209,"{1, 12, 17, 16, 5, 2, 8, 19, 3, 11, 7, 14, 15, 20, 10, 13, 18, 9, 6, 4, 1}",4.894641,0.214488,0.000125
"{1, 8, 17, 10, 5, 4, 11, 19, 9, 3, 20, 15, 16, 12, 14, 7, 18, 2, 13, 6, 1}",3.546941,"{1, 8, 17, 10, 5, 4, 11, 19, 9, 3, 12, 14, 7, 18, 16, 15, 20, 2, 13, 6, 1}",3.714865,0.047343,0.000122
"{1, 15, 18, 4, 13, 2, 5, 17, 16, 11, 10, 7, 6, 20, 9, 19, 14, 8, 12, 3, 1}",3.742491,"{1, 14, 8, 12, 3, 9, 19, 20, 6, 7, 10, 11, 16, 5, 17, 2, 13, 4, 18, 15, 1}",3.980013,0.063466,0.000120
"{1, 10, 15, 7, 2, 18, 6, 3, 8, 9, 17, 16, 5, 14, 20, 11, 13, 19, 12, 4, 1}",3.998018,"{1, 13, 11, 14, 20, 8, 9, 17, 16, 5, 3, 6, 2, 7, 18, 15, 10, 12, 4, 19, 1}",4.426846,0.107260,0.000123
"{1, 12, 7, 5, 18, 20, 6, 17, 19, 2, 11, 8, 9, 14, 3, 10, 16, 4, 15, 13, 1}",3.913002,"{1, 13, 4, 15, 16, 10, 3, 14, 9, 8, 11, 2, 19, 5, 18, 20, 6, 17, 7, 12, 1}",4.136648,0.057155,0.000120
"{1, 7, 18, 5, 10, 11, 16, 17, 8, 15, 2, 6, 13, 3, 12, 19, 14, 9, 20, 4, 1}",4.123630,"{1, 4, 9, 20, 14, 19, 12, 3, 17, 8, 15, 13, 6, 2, 16, 10, 11, 5, 18, 7, 1}",4.333122,0.050803,0.000121
"{1, 8, 2, 9, 15, 10, 3, 20, 6, 14, 4, 11, 5, 16, 7, 19, 17, 12, 18, 13, 1}",3.657245,"{1, 13, 18, 12, 17, 19, 7, 6, 20, 3, 10, 15, 9, 2, 8, 5, 16, 11, 4, 14, 1}",4.486798,0.226825,0.000126
"{1, 2, 20, 15, 14, 8, 5, 9, 10, 16, 17, 6, 11, 12, 18, 3, 7, 19, 13, 4, 1}",4.079327,"{1, 2, 4, 13, 19, 7, 14, 15, 20, 8, 5, 9, 12, 11, 6, 17, 10, 16, 3, 18, 1}",4.863020,0.192113,0.000125
"{1, 15, 14, 6, 7, 3, 11, 8, 13, 18, 12, 10, 4, 2, 5, 19, 9, 20, 17, 16, 1}",3.540347,"{1, 15, 14, 6, 7, 3, 11, 8, 18, 13, 12, 10, 4, 9, 19, 2, 5, 20, 17, 16, 1}",3.754666,0.060536,0.000122
"{1, 15, 12, 11, 8, 5, 9, 18, 14, 20, 13, 4, 7, 19, 2, 16, 17, 6, 3, 10, 1}",4.022452,"{1, 3, 6, 17, 10, 7, 19, 16, 2, 4, 13, 20, 14, 18, 9, 5, 8, 11, 12, 15, 1}",4.593081,0.141861,0.000124
"{1, 3, 10, 4, 9, 19, 13, 16, 18, 2, 14, 5, 6, 20, 7, 8, 11, 15, 17, 12, 1}",4.199241,"{1, 12, 17, 11, 15, 16, 5, 6, 20, 7, 8, 14, 2, 18, 13, 19, 9, 4, 10, 3, 1}",4.974665,0.184658,0.000125
"{1, 20, 15, 12, 10, 3, 14, 16, 19, 9, 5, 17, 8, 11, 4, 2, 7, 13, 18, 6, 1}",4.057326,"{1, 20, 15, 12, 10, 6, 18, 13, 7, 2, 17, 8, 5, 9, 19, 16, 14, 3, 11, 4, 1}",4.533581,0.117381,0.000125
"{1, 2, 15, 16, 18, 3, 7, 13, 14, 19, 10, 4, 6, 17, 8, 11, 12, 20, 9, 5, 1}",3.639563,"{1, 2, 15, 16, 18, 3, 7, 13, 19, 14, 10, 4, 8, 11, 17, 6, 12, 20, 9, 5, 1}",3.866133,0.062252,0.000120
"{1, 10, 20, 7, 17, 8, 11, 6, 12, 3, 2, 18, 19, 13, 4, 5, 9, 14, 16, 15, 1}",3.266257,"{1, 10, 20, 7, 17, 8, 11, 6, 12, 3, 2, 5, 4, 13, 19, 18, 9, 14, 16, 15, 1}",3.422163,0.047732,0.000125
"{1, 9, 7, 20, 8, 18, 17, 4, 2, 6, 15, 14, 5, 12, 11, 16, 3, 10, 13, 19, 1}",3.741012,"{1, 19, 13, 10, 3, 16, 11, 5, 12, 14, 15, 6, 17, 4, 2, 18, 8, 20, 7, 9, 1}",3.895099,0.041188,0.000122
"{1, 3, 5, 17, 9, 15, 11, 6, 18, 4, 13, 8, 14, 12, 16, 10, 19, 20, 2, 7, 1}",3.632338,"{1, 3, 17, 7, 2, 20, 19, 10, 16, 12, 14, 8, 13, 4, 18, 15, 11, 6, 9, 5, 1}",3.714671,0.022667,0.000120
"{1, 5, 13, 15, 9, 12, 19, 11, 18, 8, 10, 14, 4, 20, 6, 3, 2, 7, 16, 17, 1}",3.613740,"{1, 17, 16, 5, 13, 15, 9, 19, 12, 11, 18, 8, 10, 14, 4, 20, 6, 3, 2, 7, 1}",3.835028,0.061235,0.000120
"{1, 2, 14, 10, 6, 11, 4, 19, 16, 8, 3, 15, 7, 20, 18, 12, 17, 9, 13, 5, 1}",3.881902,"{1, 5, 13, 9, 17, 12, 18, 20, 19, 16, 8, 15, 7, 3, 4, 11, 6, 10, 2, 14, 1}",4.002639,0.031103,0.000122
"{1, 14, 8, 12, 19, 15, 3, 18, 17, 20, 7, 11, 2, 5, 9, 6, 10, 13, 4, 16, 1}",3.984594,"{1, 16, 4, 13, 10, 6, 9, 20, 17, 18, 5, 2, 11, 7, 3, 15, 19, 12, 8, 14, 1}",4.827596,0.211565,0.000124
"{1, 4, 15, 11, 19, 7, 3, 12, 8, 2, 17, 18, 10, 16, 20, 13, 5, 14, 6, 9, 1}",3.950726,"{1, 9, 6, 14, 20, 13, 5, 16, 10, 18, 17, 2, 8, 12, 7, 3, 4, 15, 11, 19, 1}",4.105338,0.039135,0.000125
"{1, 6, 16, 18, 2, 3, 10, 13, 8, 20, 14, 7, 12, 17, 4, 9, 15, 5, 11, 19, 1}",3.391974,"{1, 6, 5, 11, 19, 15, 9, 4, 17, 12, 7, 14, 20, 8, 13, 10, 3, 2, 18, 16, 1}",3.394614,0.000778,0.000118
"{1, 15, 9, 10, 13, 7, 16, 17, 20, 18, 12, 2, 19, 3, 4, 5, 11, 6, 14, 8, 1}",3.893058,"{1, 15, 9, 10, 13, 7, 16, 17, 20, 8, 14, 18, 12, 2, 19, 3, 4, 5, 11, 6, 1}",4.887674,0.255485,0.000124
"{1, 3, 9, 14, 4, 5, 6, 11, 2, 19, 10, 15, 18, 7, 16, 13, 12, 17, 8, 20, 1}",3.648601,"{1, 20, 8, 17, 14, 4, 5, 6, 11, 2, 19, 10, 18, 7, 16, 13, 15, 12, 9, 3, 1}",4.420557,0.211576,0.000125
"{1, 11, 10, 14, 4, 15, 19, 17, 6, 18, 2, 3, 9, 8, 5, 13, 16, 12, 20, 7, 1}",4.307403,"{1, 11, 10, 14, 9, 8, 5, 13, 16, 7, 20, 12, 2, 3, 18, 6, 17, 4, 15, 19, 1}",4.877774,0.132417,0.000125
"{1, 16, 17, 5, 6, 19, 11, 7, 3, 12, 2, 14, 10, 8, 13, 18, 15, 4, 20, 9, 1}",3.493674,"{1, 9, 20, 4, 15, 18, 2, 14, 10, 8, 13, 12, 3, 7, 11, 19, 5, 17, 6, 16, 1}",3.710527,0.062070,0.000121
"{1, 19, 2, 14, 18, 4, 16, 15, 8, 5, 13, 7, 10, 11, 20, 9, 3, 6, 12, 17, 1}",4.053504,"{1, 17, 6, 12, 20, 9, 11, 10, 7, 13, 5, 16, 15, 8, 4, 18, 14, 2, 19, 3, 1}",4.613071,0.138045,0.000126
"{1, 2, 6, 15, 3, 14, 8, 17, 10, 9, 18, 4, 12, 13, 7, 11, 19, 16, 5, 20, 1}",4.283064,"{1, 20, 5, 16, 19, 13, 7, 11, 12, 18, 4, 15, 3, 14, 9, 10, 17, 8, 6, 2, 1}",4.510654,0.053137,0.000124
"{1, 2, 16, 17, 15, 12, 14, 13, 10, 6, 7, 18, 11, 4, 20, 9, 8, 19, 3, 5, 1}",3.605470,"{1, 2, 16, 15, 17, 9, 20, 4, 11, 6, 7, 18, 12, 10, 14, 13, 19, 8, 3, 5, 1}",4.300705,0.192828,0.000125
"{1, 20, 10, 8, 4, 15, 2, 13, 11, 18, 3, 12, 7, 5, 17, 14, 6, 16, 9, 19, 1}",4.281041,"{1, 19, 9, 14, 16, 6, 7, 12, 5, 17, 18, 3, 11, 13, 2, 15, 4, 8, 10, 20, 1}",4.378143,0.022682,0.000122
"{1, 15, 19, 5, 13, 17, 14, 3, 12, 8, 2, 16, 20, 7, 18, 4, 10, 9, 6, 11, 1}",4.134466,"{1, 11, 6, 9, 10, 4, 18, 7, 20, 16, 2, 8, 12, 19, 5, 13, 17, 14, 3, 15, 1}",4.353195,0.052904,0.000124
"{1, 8, 15, 14, 10, 18, 16, 3, 6, 2, 5, 17, 19, 20, 13, 9, 11, 12, 4, 7, 1}",3.543020,"{1, 8, 15, 14, 10, 18, 16, 3, 6, 2, 7, 4, 12, 11, 9, 13, 20, 19, 17, 5, 1}",3.897045,0.099922,0.000123
"{1, 13, 14, 4, 8, 6, 17, 12, 3, 18, 19, 5, 15, 10, 16, 2, 7, 20, 9, 11, 1}",4.134228,"{1, 11, 9, 20, 7, 2, 16, 10, 13, 18, 19, 5, 15, 3, 12, 6, 17, 8, 4, 14, 1}",4.508391,0.090504,0.000123
"{1, 2, 17, 8, 16, 20, 12, 18, 14, 15, 6, 11, 13, 19, 9, 3, 7, 4, 5, 10, 1}",3.526597,"{1, 2, 17, 16, 20, 8, 3, 9, 19, 13, 7, 4, 5, 10, 6, 11, 15, 18, 12, 14, 1}",4.653880,0.319652,0.000137
"{1, 15, 19, 10, 17, 5, 2, 8, 11, 18, 9, 20, 7, 14, 4, 13, 16, 12, 3, 6, 1}",3.870792,"{1, 15, 10, 19, 11, 8, 2, 5, 17, 20, 9, 18, 7, 14, 4, 13, 16, 12, 3, 6, 1}",4.280608,0.105874,0.000141
"{1, 12, 8, 11, 20, 13, 14, 6, 15, 17, 18, 7, 3, 10, 4, 9, 16, 5, 2, 19, 1}",3.833767,"{1, 19, 2, 18, 17, 6, 15, 7, 3, 10, 4, 9, 16, 5, 14, 13, 20, 11, 8, 12, 1}",4.390445,0.145204,0.000141
"{1, 10, 20, 5, 14, 15, 7, 19, 9, 17, 6, 12, 18, 13, 11, 3, 4, 16, 2, 8, 1}",3.615606,"{1, 10, 16, 4, 2, 13, 11, 3, 18, 8, 6, 12, 17, 7, 19, 9, 14, 15, 5, 20, 1}",4.279022,0.183487,0.000128
"{1, 10, 20, 2, 6, 15, 19, 3, 18, 4, 14, 7, 17, 5, 11, 13, 9, 12, 16, 8, 1}",4.493401,"{1, 10, 20, 2, 6, 15, 19, 3, 18, 4, 14, 5, 17, 7, 16, 9, 12, 13, 11, 8, 1}",4.979490,0.108178,0.000158
"{1, 7, 20, 18, 5, 16, 19, 8, 17, 3, 12, 4, 13, 14, 10, 15, 9, 11, 6, 2, 1}",3.723561,"{1, 2, 6, 11, 9, 15, 10, 14, 13, 4, 16, 19, 8, 17, 3, 12, 5, 18, 20, 7, 1}",3.911826,0.050560,0.000126
"{1, 4, 19, 2, 18, 12, 9, 17, 7, 16, 10, 20, 8, 15, 14, 5, 6, 11, 3, 13, 1}",4.094271,"{1, 13, 3, 11, 6, 5, 14, 15, 8, 10, 20, 16, 7, 17, 9, 12, 2, 19, 4, 18, 1}",4.720308,0.152906,0.000124
"{1, 5, 2, 6, 9, 11, 12, 14, 15, 16, 8, 19, 10, 4, 17, 13, 18, 3, 20, 7, 1}",3.706560,"{1, 7, 20, 3, 13, 18, 17, 4, 10, 19, 16, 15, 8, 12, 11, 9, 6, 14, 2, 5, 1}",4.221066,0.138810,0.000171
"{1, 18, 5, 3, 2, 17, 13, 10, 20, 6, 15, 16, 9, 19, 8, 14, 12, 11, 4, 7, 1}",4.088328,"{1, 18, 7, 4, 11, 12, 14, 8, 16, 19, 9, 15, 6, 3, 2, 17, 20, 13, 10, 5, 1}",4.239275,0.036921,0.000121
"{1, 15, 16, 5, 10, 2, 3, 19, 12, 18, 13, 20, 7, 4, 9, 11, 8, 6, 14, 17, 1}",3.670003,"{1, 15, 20, 13, 3, 19, 12, 18, 16, 5, 2, 10, 9, 7, 4, 11, 8, 6, 14, 17, 1}",4.425813,0.205943,0.000127
"{1, 5, 13, 7, 6, 3, 2, 10, 9, 20, 12, 8, 17, 15, 16, 18, 14, 4, 11, 19, 1}",3.966435,"{1, 19, 4, 14, 18, 16, 15, 9, 17, 20, 12, 8, 2, 10, 5, 13, 7, 6, 3, 11, 1}",4.223206,0.064736,0.000125
"{1, 12, 2, 9, 11, 16, 6, 13, 3, 7, 10, 4, 14, 5, 19, 17, 8, 15, 18, 20, 1}",3.764592,"{1, 20, 18, 11, 16, 9, 6, 13, 3, 14, 4, 10, 7, 5, 19, 17, 8, 15, 2, 12, 1}",4.106109,0.090718,0.000123
"{1, 8, 13, 12, 10, 4, 15, 20, 5, 2, 19, 17, 11, 16, 3, 18, 6, 9, 14, 7, 1}",4.306033,"{1, 12, 8, 13, 10, 4, 15, 18, 6, 3, 16, 11, 17, 19, 5, 2, 20, 9, 14, 7, 1}",4.729668,0.098382,0.000124
"{1, 14, 15, 9, 7, 2, 20, 5, 11, 16, 3, 8, 10, 13, 18, 17, 4, 6, 12, 19, 1}",3.643150,"{1, 14, 19, 12, 6, 4, 17, 18, 13, 10, 8, 3, 16, 11, 5, 20, 9, 15, 7, 2, 1}",3.906249,0.072218,0.000144
"{1, 18, 5, 16, 9, 19, 8, 11, 13, 6, 15, 10, 17, 20, 12, 4, 14, 2, 3, 7, 1}",3.586348,"{1, 18, 5, 16, 19, 9, 20, 17, 12, 4, 14, 2, 3, 7, 10, 15, 6, 13, 11, 8, 1}",4.162540,0.160663,0.000124
"{1, 16, 9, 20, 4, 17, 14, 11, 8, 2, 15, 19, 7, 5, 3, 13, 12, 18, 6, 10, 1}",3.781733,"{1, 16, 9, 20, 4, 17, 14, 2, 8, 11, 10, 6, 18, 5, 7, 3, 13, 12, 19, 15, 1}",4.325844,0.143879,0.000126
"{1, 16, 11, 13, 17, 8, 10, 3, 15, 7, 19, 20, 12, 2, 4, 14, 5, 18, 6, 9, 1}",3.571539,"{1, 9, 4, 2, 12, 20, 19, 7, 15, 3, 10, 8, 17, 13, 16, 11, 5, 14, 18, 6, 1}",3.673085,0.028432,0.000122
"{1, 11, 2, 12, 8, 3, 16, 13, 9, 19, 18, 7, 4, 14, 17, 10, 20, 5, 6, 15, 1}",3.252359,"{1, 11, 8, 3, 16, 13, 9, 19, 18, 7, 4, 14, 17, 10, 20, 15, 6, 5, 2, 12, 1}",3.620117,0.113074,0.000122
"{1, 14, 20, 19, 9, 10, 18, 15, 2, 6, 17, 7, 5, 13, 12, 11, 3, 4, 8, 16, 1}",3.833449,"{1, 14, 20, 19, 9, 13, 5, 17, 6, 7, 2, 15, 18, 10, 12, 11, 3, 4, 8, 16, 1}",4.582758,0.195466,0.000125
"{1, 19, 4, 6, 16, 13, 20, 10, 18, 8, 2, 14, 12, 9, 3, 15, 7, 5, 17, 11, 1}",4.267198,"{1, 19, 4, 16, 6, 13, 20, 10, 18, 8, 2, 12, 14, 3, 9, 15, 7, 5, 11, 17, 1}",4.638812,0.087086,0.000123
"{1, 4, 9, 18, 10, 12, 5, 2, 3, 14, 6, 11, 15, 20, 16, 13, 17, 7, 19, 8, 1}",3.733848,"{1, 4, 9, 18, 10, 12, 5, 8, 19, 3, 2, 14, 11, 6, 15, 20, 16, 13, 17, 7, 1}",4.303835,0.152654,0.000125
"{1, 15, 18, 14, 16, 9, 3, 4, 17, 8, 19, 7, 2, 20, 6, 13, 12, 5, 10, 11, 1}",4.055383,"{1, 15, 18, 14, 9, 16, 7, 2, 4, 3, 17, 8, 19, 5, 12, 13, 6, 20, 10, 11, 1}",4.606132,0.135807,0.000123
"{1, 18, 16, 4, 17, 13, 9, 10, 8, 20, 11, 14, 15, 2, 7, 5, 12, 3, 19, 6, 1}",4.288471,"{1, 6, 19, 3, 7, 5, 12, 15, 14, 11, 20, 8, 10, 9, 13, 17, 4, 2, 16, 18, 1}",5.036802,0.174498,0.000124
"{1, 13, 4, 11, 10, 2, 6, 7, 15, 5, 14, 20, 3, 17, 9, 19, 18, 8, 16, 12, 1}",3.424211,"{1, 13, 4, 11, 10, 6, 2, 7, 15, 12, 14, 5, 20, 3, 17, 9, 19, 18, 8, 16, 1}",4.514050,0.318274,0.000125
"{1, 17, 2, 19, 6, 11, 13, 15, 20, 3, 14, 9, 12, 16, 10, 18, 4, 8, 7, 5, 1}",3.452577,"{1, 17, 2, 10, 16, 12, 18, 4, 7, 5, 8, 19, 6, 11, 13, 15, 20, 3, 14, 9, 1}",4.140084,0.199129,0.000126
"{1, 6, 15, 4, 16, 14, 20, 7, 8, 2, 18, 3, 12, 11, 5, 19, 13, 17, 10, 9, 1}",3.909657,"{1, 9, 11, 5, 19, 13, 10, 17, 12, 3, 18, 2, 8, 7, 20, 14, 16, 4, 15, 6, 1}",4.503724,0.151949,0.000125
"{1, 5, 4, 6, 16, 12, 17, 10, 14, 18, 11, 7, 9, 20, 3, 8, 13, 2, 19, 15, 1}",3.557443,"{1, 19, 15, 2, 13, 3, 20, 8, 9, 7, 11, 18, 14, 17, 10, 12, 16, 6, 4, 5, 1}",3.710932,0.043146,0.000119
"{1, 3, 14, 5, 6, 12, 7, 16, 20, 2, 8, 13, 18, 15, 19, 10, 17, 11, 9, 4, 1}",3.920375,"{1, 4, 9, 11, 17, 10, 19, 13, 18, 15, 8, 2, 7, 12, 16, 20, 5, 6, 14, 3, 1}",4.177586,0.065609,0.000123
"{1, 18, 15, 14, 16, 9, 7, 20, 4, 17, 6, 19, 11, 8, 10, 2, 12, 13, 3, 5, 1}",3.686471,"{1, 18, 15, 14, 16, 9, 7, 20, 4, 17, 6, 19, 2, 10, 8, 11, 3, 12, 13, 5, 1}",3.824159,0.037349,0.000123
"{1, 14, 16, 18, 15, 17, 7, 6, 11, 4, 5, 12, 3, 8, 20, 19, 10, 13, 2, 9, 1}",3.795767,"{1, 9, 2, 13, 10, 14, 19, 20, 8, 3, 5, 12, 4, 11, 6, 7, 17, 15, 18, 16, 1}",3.955237,0.042013,0.000127
"{1, 3, 10, 15, 16, 9, 14, 12, 4, 6, 20, 8, 5, 13, 7, 19, 2, 17, 18, 11, 1}",3.838616,"{1, 3, 10, 15, 9, 16, 14, 12, 4, 6, 20, 8, 13, 5, 7, 19, 17, 2, 18, 11, 1}",3.974572,0.035418,0.000138
"{1, 5, 12, 8, 15, 18, 7, 20, 3, 19, 2, 6, 10, 17, 13, 9, 16, 11, 14, 4, 1}",3.377896,"{1, 4, 14, 16, 9, 13, 17, 11, 3, 19, 2, 6, 10, 20, 7, 15, 8, 18, 12, 5, 1}",3.785489,0.120665,0.000126
"{1, 14, 20, 10, 9, 17, 15, 3, 13, 12, 4, 7, 8, 5, 6, 18, 11, 2, 16, 19, 1}",3.292719,"{1, 14, 3, 13, 10, 15, 17, 9, 20, 12, 5, 4, 8, 7, 11, 2, 18, 16, 19, 6, 1}",3.753151,0.139833,0.000127
"{1, 6, 7, 12, 11, 10, 17, 19, 18, 16, 20, 9, 13, 2, 4, 14, 3, 8, 15, 5, 1}",4.325548,"{1, 5, 16, 20, 9, 13, 2, 4, 14, 3, 8, 18, 19, 17, 10, 11, 12, 7, 6, 15, 1}",5.000928,0.156138,0.000164
"{1, 19, 16, 9, 2, 18, 13, 12, 6, 5, 17, 14, 3, 7, 10, 11, 4, 8, 20, 15, 1}",3.863074,"{1, 15, 20, 4, 11, 10, 8, 7, 19, 16, 9, 2, 18, 13, 12, 6, 5, 17, 14, 3, 1}",4.671849,0.209360,0.000125
"{1, 17, 5, 7, 20, 18, 13, 15, 4, 14, 6, 19, 12, 9, 10, 8, 16, 11, 2, 3, 1}",3.749547,"{1, 3, 2, 11, 16, 8, 10, 9, 19, 12, 15, 4, 14, 6, 13, 18, 20, 7, 5, 17, 1}",3.919227,0.045254,0.000119
"{1, 20, 11, 13, 10, 19, 17, 12, 6, 7, 2, 15, 9, 3, 5, 4, 16, 18, 14, 8, 1}",4.214534,"{1, 8, 14, 18, 16, 4, 5, 2, 17, 12, 6, 7, 15, 9, 3, 19, 10, 13, 11, 20, 1}",4.646211,0.102426,0.000152
"{1, 7, 5, 14, 2, 10, 9, 19, 20, 12, 8, 3, 18, 11, 13, 15, 17, 6, 16, 4, 1}",3.834148,"{1, 7, 5, 14, 9, 19, 16, 6, 12, 20, 10, 2, 8, 3, 18, 11, 17, 13, 15, 4, 1}",4.388482,0.144578,0.000124
"{1, 7, 2, 5, 17, 14, 10, 18, 12, 19, 16, 13, 4, 15, 20, 3, 8, 9, 6, 11, 1}",3.281109,"{1, 11, 6, 9, 8, 3, 4, 13, 15, 20, 16, 19, 12, 10, 18, 14, 17, 5, 2, 7, 1}",3.457390,0.053726,0.000118
"{1, 6, 11, 2, 15, 9, 12, 14, 18, 8, 20, 3, 17, 7, 19, 13, 10, 16, 4, 5, 1}",4.145811,"{1, 5, 4, 16, 10, 13, 19, 7, 17, 3, 20, 8, 14, 18, 15, 9, 12, 6, 11, 2, 1}",4.436419,0.070097,0.000168
"{1, 6, 14, 9, 7, 11, 16, 20, 4, 19, 3, 8, 15, 2, 13, 18, 12, 5, 17, 10, 1}",3.918579,"{1, 10, 17, 5, 12, 2, 13, 18, 3, 8, 15, 19, 4, 9, 20, 16, 7, 11, 14, 6, 1}",4.115606,0.050280,0.000120
