optimal_tour,optimal_tour_length,threshold_accepting_tour,threshold_accepting_tour_length,score,time
"{1, 7, 3, 6, 9, 10, 8, 5, 4, 2, 1}",2.575527,"{1, 2, 4, 5, 8, 10, 9, 6, 3, 7, 1}",2.575527,0.000000,0.031882
"{1, 5, 2, 7, 8, 9, 3, 10, 4, 6, 1}",2.602249,"{1, 5, 2, 7, 8, 9, 3, 10, 4, 6, 1}",2.602249,0.000000,0.031855
"{1, 8, 6, 9, 3, 2, 7, 10, 5, 4, 1}",2.677843,"{1, 8, 6, 9, 3, 2, 7, 10, 5, 4, 1}",2.677843,0.000000,0.031895
"{1, 5, 4, 8, 9, 3, 10, 6, 2, 7, 1}",3.271638,"{1, 5, 4, 8, 9, 3, 10, 6, 2, 7, 1}",3.271638,0.000000,0.031998
"{1, 10, 6, 5, 7, 4, 8, 2, 9, 3, 1}",2.845947,"{1, 3, 9, 2, 8, 4, 7, 5, 6, 10, 1}",2.845947,0.000000,0.031938
"{1, 10, 7, 5, 4, 8, 3, 6, 2, 9, 1}",3.027870,"{1, 9, 2, 6, 3, 8, 4, 5, 7, 10, 1}",3.027870,0.000000,0.032142
"{1, 9, 4, 5, 6, 3, 8, 7, 10, 2, 1}",2.754375,"{1, 2, 10, 7, 8, 3, 6, 5, 4, 9, 1}",2.754375,0.000000,0.031756
"{1, 9, 8, 6, 4, 2, 10, 5, 3, 7, 1}",3.157774,"{1, 7, 3, 5, 10, 2, 4, 6, 8, 9, 1}",3.157774,0.000000,0.032824
"{1, 9, 3, 7, 5, 4, 8, 2, 10, 6, 1}",2.958380,"{1, 9, 3, 7, 5, 4, 8, 2, 10, 6, 1}",2.958380,0.000000,0.032113
"{1, 2, 3, 6, 5, 7, 9, 8, 4, 10, 1}",2.815195,"{1, 2, 3, 6, 5, 7, 9, 8, 4, 10, 1}",2.815195,0.000000,0.032063
"{1, 2, 6, 7, 5, 3, 4, 10, 8, 9, 1}",3.448367,"{1, 2, 6, 7, 5, 3, 4, 10, 8, 9, 1}",3.448367,0.000000,0.031867
"{1, 4, 6, 10, 5, 8, 9, 2, 7, 3, 1}",3.135043,"{1, 3, 7, 2, 9, 8, 5, 10, 6, 4, 1}",3.135042,0.000000,0.031952
"{1, 6, 7, 10, 5, 3, 9, 2, 4, 8, 1}",2.655349,"{1, 8, 4, 2, 9, 3, 5, 10, 7, 6, 1}",2.655349,0.000000,0.032064
"{1, 7, 5, 6, 10, 3, 4, 2, 8, 9, 1}",2.954150,"{1, 9, 8, 2, 4, 3, 10, 6, 5, 7, 1}",2.954150,0.000000,0.032051
"{1, 10, 7, 3, 6, 8, 4, 5, 2, 9, 1}",2.530156,"{1, 10, 7, 3, 6, 8, 4, 5, 2, 9, 1}",2.530156,0.000000,0.032082
"{1, 7, 6, 8, 5, 4, 9, 2, 10, 3, 1}",3.085534,"{1, 3, 10, 2, 9, 4, 5, 8, 6, 7, 1}",3.085534,0.000000,0.031838
"{1, 3, 5, 7, 10, 6, 8, 9, 2, 4, 1}",2.407443,"{1, 3, 5, 7, 10, 6, 8, 9, 2, 4, 1}",2.407443,0.000000,0.031925
"{1, 3, 10, 2, 7, 9, 6, 5, 4, 8, 1}",2.984464,"{1, 8, 4, 5, 6, 9, 7, 2, 10, 3, 1}",2.984464,0.000000,0.031783
"{1, 10, 9, 2, 6, 3, 4, 5, 8, 7, 1}",2.868989,"{1, 10, 9, 2, 6, 3, 4, 5, 8, 7, 1}",2.868989,0.000000,0.031921
"{1, 8, 9, 7, 3, 6, 2, 4, 10, 5, 1}",2.546306,"{1, 5, 10, 4, 2, 6, 3, 7, 9, 8, 1}",2.546305,0.000000,0.031960
"{1, 4, 3, 9, 8, 7, 5, 6, 10, 2, 1}",2.687147,"{1, 2, 10, 6, 5, 7, 8, 9, 3, 4, 1}",2.687147,0.000000,0.031959
"{1, 2, 6, 9, 3, 5, 10, 8, 4, 7, 1}",2.861651,"{1, 7, 4, 8, 10, 5, 3, 9, 6, 2, 1}",2.861651,0.000000,0.031998
"{1, 5, 4, 8, 7, 3, 10, 6, 2, 9, 1}",2.238173,"{1, 5, 4, 8, 7, 3, 10, 6, 2, 9, 1}",2.238173,0.000000,0.032274
"{1, 8, 6, 10, 3, 5, 4, 2, 9, 7, 1}",3.149826,"{1, 8, 6, 10, 3, 5, 4, 2, 9, 7, 1}",3.149826,0.000000,0.031981
"{1, 8, 10, 9, 4, 2, 3, 7, 5, 6, 1}",3.186928,"{1, 8, 10, 9, 4, 2, 3, 7, 5, 6, 1}",3.186928,0.000000,0.031984
"{1, 9, 5, 6, 8, 4, 7, 3, 2, 10, 1}",2.814917,"{1, 9, 5, 6, 8, 4, 7, 3, 2, 10, 1}",2.814917,0.000000,0.032040
"{1, 6, 8, 2, 10, 7, 9, 5, 3, 4, 1}",3.405457,"{1, 4, 3, 5, 9, 7, 10, 2, 8, 6, 1}",3.405457,0.000000,0.032876
"{1, 5, 4, 8, 9, 3, 2, 6, 10, 7, 1}",2.558370,"{1, 7, 10, 6, 2, 3, 9, 8, 4, 5, 1}",2.558369,0.000000,0.032180
"{1, 6, 2, 10, 8, 3, 9, 5, 4, 7, 1}",2.805411,"{1, 6, 2, 10, 8, 3, 9, 5, 4, 7, 1}",2.805411,0.000000,0.031854
"{1, 8, 5, 2, 4, 6, 10, 7, 9, 3, 1}",3.256508,"{1, 3, 9, 7, 10, 6, 4, 2, 5, 8, 1}",3.256508,0.000000,0.032064
"{1, 9, 6, 5, 2, 8, 4, 10, 3, 7, 1}",2.688663,"{1, 7, 3, 10, 4, 8, 2, 5, 6, 9, 1}",2.688663,0.000000,0.032123
"{1, 10, 4, 9, 8, 2, 3, 6, 5, 7, 1}",3.309360,"{1, 7, 5, 6, 3, 2, 8, 9, 4, 10, 1}",3.309360,0.000000,0.032203
"{1, 3, 9, 4, 8, 5, 7, 10, 2, 6, 1}",2.949457,"{1, 3, 9, 4, 5, 8, 7, 10, 2, 6, 1}",2.947939,-0.000515,0.031947
"{1, 6, 3, 2, 10, 4, 9, 7, 5, 8, 1}",3.764546,"{1, 6, 3, 2, 10, 4, 9, 7, 5, 8, 1}",3.764546,0.000000,0.032244
"{1, 8, 6, 5, 9, 7, 10, 2, 4, 3, 1}",2.874395,"{1, 8, 6, 5, 9, 7, 10, 2, 4, 3, 1}",2.874395,0.000000,0.031992
"{1, 10, 9, 8, 6, 2, 4, 5, 3, 7, 1}",3.143770,"{1, 7, 3, 5, 4, 2, 6, 8, 9, 10, 1}",3.143770,0.000000,0.032088
"{1, 9, 4, 5, 6, 3, 8, 7, 10, 2, 1}",2.552552,"{1, 2, 10, 7, 8, 3, 5, 6, 4, 9, 1}",2.549053,-0.001371,0.031924
"{1, 10, 9, 4, 8, 6, 3, 7, 2, 5, 1}",3.218601,"{1, 5, 2, 7, 3, 6, 8, 4, 9, 10, 1}",3.218601,0.000000,0.032059
"{1, 2, 5, 7, 8, 4, 10, 9, 6, 3, 1}",3.156516,"{1, 2, 5, 7, 8, 4, 10, 9, 6, 3, 1}",3.156516,0.000000,0.032282
"{1, 8, 2, 6, 7, 10, 4, 5, 3, 9, 1}",2.959757,"{1, 8, 2, 6, 7, 4, 5, 3, 10, 9, 1}",3.117550,0.053313,0.032142
"{1, 6, 8, 5, 4, 7, 2, 3, 10, 9, 1}",3.067394,"{1, 6, 8, 5, 4, 7, 2, 3, 10, 9, 1}",3.067394,0.000000,0.031822
"{1, 9, 6, 8, 7, 2, 10, 4, 3, 5, 1}",2.450677,"{1, 9, 6, 8, 7, 2, 10, 4, 3, 5, 1}",2.450677,0.000000,0.031937
"{1, 2, 8, 4, 7, 9, 3, 5, 10, 6, 1}",2.880511,"{1, 6, 10, 5, 3, 9, 7, 4, 8, 2, 1}",2.880511,0.000000,0.031946
"{1, 9, 10, 2, 4, 8, 5, 7, 3, 6, 1}",3.071473,"{1, 6, 3, 7, 5, 8, 4, 2, 10, 9, 1}",3.071473,0.000000,0.032044
"{1, 6, 2, 7, 8, 4, 9, 5, 3, 10, 1}",3.324831,"{1, 6, 2, 7, 8, 4, 9, 5, 3, 10, 1}",3.324831,0.000000,0.032467
"{1, 3, 4, 6, 2, 5, 10, 7, 9, 8, 1}",3.209613,"{1, 3, 4, 6, 2, 5, 10, 7, 9, 8, 1}",3.209613,0.000000,0.032516
"{1, 2, 7, 9, 10, 6, 5, 4, 3, 8, 1}",2.826752,"{1, 8, 3, 4, 5, 6, 10, 9, 7, 2, 1}",2.826751,0.000000,0.031843
"{1, 5, 2, 10, 8, 7, 4, 9, 3, 6, 1}",2.933355,"{1, 6, 3, 9, 4, 7, 8, 10, 2, 5, 1}",2.933355,0.000000,0.032352
"{1, 4, 6, 8, 10, 7, 9, 3, 2, 5, 1}",2.818905,"{1, 5, 2, 3, 9, 7, 10, 8, 6, 4, 1}",2.818904,0.000000,0.032668
"{1, 7, 3, 6, 5, 9, 10, 8, 2, 4, 1}",2.907151,"{1, 7, 3, 6, 5, 9, 10, 8, 2, 4, 1}",2.907151,0.000000,0.032109
"{1, 5, 7, 3, 9, 8, 10, 6, 2, 4, 1}",2.168568,"{1, 4, 2, 6, 10, 8, 9, 3, 7, 5, 1}",2.168567,0.000000,0.031977
"{1, 8, 2, 9, 3, 10, 7, 4, 6, 5, 1}",2.936643,"{1, 5, 6, 4, 7, 10, 3, 9, 2, 8, 1}",2.936643,0.000000,0.031937
"{1, 2, 3, 6, 8, 10, 7, 4, 9, 5, 1}",3.002313,"{1, 5, 9, 4, 7, 10, 8, 6, 3, 2, 1}",3.002313,0.000000,0.032114
"{1, 9, 6, 7, 4, 2, 10, 3, 8, 5, 1}",2.341016,"{1, 9, 6, 7, 4, 2, 10, 3, 8, 5, 1}",2.341016,0.000000,0.032276
"{1, 3, 8, 7, 4, 6, 10, 9, 2, 5, 1}",3.221621,"{1, 5, 2, 9, 10, 6, 4, 7, 8, 3, 1}",3.221621,0.000000,0.031949
"{1, 2, 7, 9, 8, 6, 4, 3, 5, 10, 1}",3.185627,"{1, 2, 7, 9, 8, 6, 4, 3, 5, 10, 1}",3.185627,0.000000,0.031936
"{1, 9, 7, 3, 2, 8, 10, 5, 4, 6, 1}",2.936541,"{1, 9, 7, 3, 2, 8, 10, 5, 4, 6, 1}",2.936541,0.000000,0.032099
"{1, 2, 3, 4, 10, 9, 6, 8, 5, 7, 1}",2.694874,"{1, 2, 3, 4, 10, 9, 6, 8, 5, 7, 1}",2.694874,0.000000,0.031927
"{1, 3, 10, 2, 9, 4, 5, 7, 6, 8, 1}",2.141930,"{1, 3, 10, 2, 9, 4, 5, 7, 6, 8, 1}",2.141930,0.000000,0.032183
"{1, 10, 4, 8, 5, 2, 6, 3, 9, 7, 1}",2.834642,"{1, 10, 4, 8, 5, 2, 6, 3, 9, 7, 1}",2.834642,0.000000,0.031998
"{1, 8, 4, 7, 5, 10, 6, 3, 9, 2, 1}",3.311652,"{1, 8, 4, 7, 5, 10, 6, 3, 9, 2, 1}",3.311652,0.000000,0.032020
"{1, 9, 8, 2, 4, 3, 7, 6, 10, 5, 1}",2.631017,"{1, 5, 10, 6, 7, 3, 4, 2, 8, 9, 1}",2.631017,0.000000,0.032063
"{1, 7, 5, 9, 2, 4, 8, 10, 6, 3, 1}",2.502660,"{1, 3, 6, 10, 8, 4, 2, 9, 5, 7, 1}",2.502660,0.000000,0.032022
"{1, 2, 3, 10, 7, 8, 6, 5, 4, 9, 1}",2.708624,"{1, 9, 4, 5, 6, 8, 7, 10, 3, 2, 1}",2.708623,0.000000,0.032714
"{1, 4, 3, 8, 7, 6, 5, 10, 9, 2, 1}",3.138626,"{1, 2, 9, 10, 5, 6, 7, 8, 3, 4, 1}",3.138626,0.000000,0.032156
"{1, 2, 10, 9, 7, 3, 4, 8, 5, 6, 1}",2.985460,"{1, 2, 10, 9, 7, 3, 4, 8, 5, 6, 1}",2.985460,0.000000,0.032063
"{1, 9, 6, 2, 8, 4, 3, 5, 7, 10, 1}",3.134921,"{1, 9, 6, 2, 8, 4, 3, 5, 7, 10, 1}",3.134921,0.000000,0.032157
"{1, 6, 8, 4, 9, 7, 2, 3, 10, 5, 1}",2.582850,"{1, 5, 10, 3, 2, 7, 9, 4, 8, 6, 1}",2.582850,0.000000,0.032238
"{1, 3, 4, 9, 5, 2, 6, 10, 8, 7, 1}",3.613748,"{1, 7, 8, 10, 6, 2, 5, 9, 4, 3, 1}",3.613747,0.000000,0.032372
"{1, 6, 10, 3, 7, 4, 8, 5, 2, 9, 1}",2.780732,"{1, 6, 10, 3, 7, 4, 8, 5, 2, 9, 1}",2.780732,0.000000,0.032156
"{1, 3, 8, 7, 6, 5, 10, 2, 4, 9, 1}",2.697872,"{1, 3, 8, 7, 6, 5, 10, 2, 4, 9, 1}",2.697872,0.000000,0.032263
"{1, 3, 10, 5, 2, 4, 6, 7, 8, 9, 1}",2.773701,"{1, 9, 8, 7, 6, 4, 2, 5, 10, 3, 1}",2.773700,0.000000,0.032161
"{1, 6, 8, 7, 3, 5, 4, 2, 10, 9, 1}",2.974328,"{1, 9, 10, 2, 4, 5, 3, 7, 8, 6, 1}",2.974328,0.000000,0.031850
"{1, 8, 9, 10, 5, 2, 3, 6, 7, 4, 1}",2.762566,"{1, 8, 9, 10, 5, 2, 3, 6, 7, 4, 1}",2.762566,0.000000,0.032177
"{1, 9, 4, 7, 10, 3, 6, 5, 2, 8, 1}",2.373395,"{1, 8, 2, 5, 6, 3, 10, 7, 4, 9, 1}",2.373395,0.000000,0.031989
"{1, 2, 9, 4, 6, 5, 7, 10, 8, 3, 1}",3.244289,"{1, 3, 8, 10, 7, 5, 6, 4, 9, 2, 1}",3.244288,0.000000,0.032030
"{1, 3, 6, 9, 8, 10, 5, 2, 4, 7, 1}",2.929634,"{1, 7, 4, 2, 5, 10, 8, 9, 6, 3, 1}",2.929634,0.000000,0.031996
"{1, 2, 10, 5, 4, 9, 7, 3, 6, 8, 1}",2.527895,"{1, 2, 10, 5, 4, 9, 7, 3, 6, 8, 1}",2.527895,0.000000,0.032123
"{1, 2, 5, 6, 3, 7, 10, 9, 8, 4, 1}",2.529001,"{1, 4, 8, 9, 10, 7, 3, 6, 5, 2, 1}",2.529001,0.000000,0.031928
"{1, 8, 10, 7, 4, 6, 5, 2, 3, 9, 1}",3.137638,"{1, 8, 10, 7, 4, 6, 5, 2, 3, 9, 1}",3.137638,0.000000,0.031932
"{1, 4, 7, 9, 8, 3, 2, 10, 6, 5, 1}",2.930018,"{1, 5, 6, 10, 2, 3, 8, 9, 7, 4, 1}",2.930018,0.000000,0.031976
"{1, 2, 4, 9, 5, 10, 8, 3, 6, 7, 1}",2.312140,"{1, 2, 4, 9, 5, 10, 8, 3, 6, 7, 1}",2.312140,0.000000,0.032542
"{1, 2, 3, 5, 10, 9, 8, 7, 4, 6, 1}",2.983758,"{1, 2, 3, 5, 7, 4, 10, 9, 8, 6, 1}",3.035880,0.017468,0.032400
"{1, 9, 2, 10, 7, 8, 5, 6, 4, 3, 1}",3.241463,"{1, 3, 4, 6, 5, 8, 7, 10, 2, 9, 1}",3.241462,0.000000,0.032102
"{1, 2, 7, 10, 8, 4, 9, 3, 5, 6, 1}",2.991224,"{1, 2, 7, 10, 8, 4, 9, 3, 5, 6, 1}",2.991224,0.000000,0.032463
"{1, 4, 7, 6, 8, 3, 5, 2, 10, 9, 1}",3.286224,"{1, 4, 7, 6, 8, 3, 5, 2, 10, 9, 1}",3.286224,0.000000,0.032006
"{1, 5, 6, 4, 8, 7, 10, 9, 2, 3, 1}",3.055075,"{1, 6, 4, 5, 8, 7, 10, 9, 2, 3, 1}",3.057437,0.000773,0.031989
"{1, 10, 6, 7, 5, 2, 8, 9, 3, 4, 1}",3.215655,"{1, 10, 6, 7, 5, 2, 8, 9, 3, 4, 1}",3.215655,0.000000,0.032142
"{1, 3, 6, 2, 9, 8, 5, 7, 4, 10, 1}",2.624804,"{1, 3, 6, 2, 9, 8, 5, 7, 4, 10, 1}",2.624804,0.000000,0.031946
"{1, 4, 8, 5, 10, 3, 7, 9, 2, 6, 1}",3.154881,"{1, 6, 2, 9, 7, 3, 10, 5, 8, 4, 1}",3.154881,0.000000,0.032259
"{1, 9, 2, 10, 7, 3, 4, 6, 8, 5, 1}",3.254030,"{1, 5, 8, 6, 4, 3, 7, 10, 2, 9, 1}",3.254030,0.000000,0.032008
"{1, 2, 7, 8, 3, 10, 6, 9, 5, 4, 1}",2.555348,"{1, 4, 5, 9, 6, 10, 3, 8, 7, 2, 1}",2.555348,0.000000,0.031846
"{1, 8, 6, 5, 10, 4, 7, 2, 9, 3, 1}",2.850053,"{1, 8, 6, 5, 10, 4, 7, 2, 9, 3, 1}",2.850053,0.000000,0.031875
"{1, 9, 2, 4, 10, 8, 3, 5, 7, 6, 1}",3.065127,"{1, 9, 2, 4, 10, 8, 3, 5, 7, 6, 1}",3.065127,0.000000,0.031877
"{1, 9, 6, 10, 2, 5, 4, 8, 3, 7, 1}",2.441402,"{1, 9, 6, 10, 2, 5, 4, 8, 3, 7, 1}",2.441402,0.000000,0.031962
"{1, 6, 7, 2, 5, 3, 4, 9, 8, 10, 1}",2.810170,"{1, 6, 7, 2, 5, 3, 4, 9, 8, 10, 1}",2.810170,0.000000,0.032301
"{1, 10, 3, 7, 8, 5, 2, 9, 6, 4, 1}",3.242651,"{1, 10, 3, 7, 8, 5, 2, 9, 6, 4, 1}",3.242651,0.000000,0.032125
"{1, 2, 10, 8, 4, 3, 5, 7, 9, 6, 1}",3.172193,"{1, 2, 10, 8, 4, 3, 7, 5, 9, 6, 1}",3.168235,-0.001248,0.032061
"{1, 10, 7, 8, 3, 2, 6, 4, 5, 9, 1}",2.658945,"{1, 9, 5, 4, 6, 2, 3, 8, 7, 10, 1}",2.658945,0.000000,0.031985
"{1, 7, 2, 10, 9, 8, 4, 3, 6, 5, 1}",2.559799,"{1, 5, 6, 3, 4, 8, 9, 10, 2, 7, 1}",2.559798,0.000000,0.032133
"{1, 10, 8, 4, 7, 5, 2, 3, 9, 6, 1}",2.652386,"{1, 10, 8, 6, 9, 4, 7, 5, 2, 3, 1}",2.698423,0.017357,0.032897
"{1, 5, 6, 8, 7, 4, 9, 10, 2, 3, 1}",2.577859,"{1, 3, 2, 8, 7, 4, 9, 10, 5, 6, 1}",2.604961,0.010514,0.032392
"{1, 3, 7, 8, 9, 6, 4, 2, 10, 5, 1}",2.773148,"{1, 5, 10, 2, 4, 6, 9, 8, 7, 3, 1}",2.773148,0.000000,0.032177
"{1, 7, 10, 4, 5, 8, 9, 2, 3, 6, 1}",3.068081,"{1, 7, 10, 4, 5, 8, 9, 2, 3, 6, 1}",3.068081,0.000000,0.032140
"{1, 10, 2, 3, 8, 6, 7, 9, 4, 5, 1}",3.356352,"{1, 10, 2, 3, 8, 6, 7, 9, 4, 5, 1}",3.356352,0.000000,0.031910
"{1, 5, 8, 10, 7, 4, 6, 9, 3, 2, 1}",2.541643,"{1, 2, 3, 9, 6, 4, 7, 10, 8, 5, 1}",2.541643,0.000000,0.032174
"{1, 8, 4, 2, 7, 9, 6, 3, 5, 10, 1}",2.972095,"{1, 10, 5, 3, 6, 9, 7, 2, 4, 8, 1}",2.972094,0.000000,0.031924
"{1, 7, 4, 8, 10, 3, 6, 9, 2, 5, 1}",3.259362,"{1, 5, 2, 9, 6, 3, 8, 4, 10, 7, 1}",3.268421,0.002780,0.032031
"{1, 5, 6, 7, 8, 10, 4, 9, 2, 3, 1}",2.894883,"{1, 5, 6, 7, 8, 10, 4, 9, 2, 3, 1}",2.894883,0.000000,0.032114
"{1, 7, 3, 9, 5, 2, 8, 6, 10, 4, 1}",2.716718,"{1, 7, 3, 9, 5, 2, 8, 6, 10, 4, 1}",2.716718,0.000000,0.032008
"{1, 7, 4, 9, 10, 5, 6, 2, 3, 8, 1}",2.289188,"{1, 7, 4, 9, 10, 5, 6, 2, 3, 8, 1}",2.289188,0.000000,0.032233
"{1, 4, 5, 7, 2, 10, 9, 6, 3, 8, 1}",2.585570,"{1, 8, 3, 6, 9, 10, 2, 7, 5, 4, 1}",2.585569,0.000000,0.032043
"{1, 2, 8, 7, 9, 6, 4, 5, 3, 10, 1}",2.425299,"{1, 2, 8, 7, 9, 6, 4, 5, 3, 10, 1}",2.425299,0.000000,0.031891
"{1, 2, 7, 9, 4, 10, 8, 6, 5, 3, 1}",2.391266,"{1, 2, 7, 9, 4, 10, 8, 6, 5, 3, 1}",2.391266,0.000000,0.032154
"{1, 7, 8, 2, 4, 6, 5, 10, 3, 9, 1}",2.933416,"{1, 7, 8, 2, 4, 6, 5, 10, 3, 9, 1}",2.933416,0.000000,0.032198
"{1, 7, 3, 9, 5, 4, 2, 8, 10, 6, 1}",3.296035,"{1, 6, 10, 8, 2, 4, 5, 9, 3, 7, 1}",3.296035,0.000000,0.032200
"{1, 8, 2, 10, 9, 6, 4, 3, 7, 5, 1}",2.706634,"{1, 5, 7, 3, 4, 6, 9, 10, 2, 8, 1}",2.706634,0.000000,0.031969
"{1, 5, 10, 4, 2, 6, 8, 9, 7, 3, 1}",2.726669,"{1, 5, 10, 4, 2, 6, 8, 9, 7, 3, 1}",2.726669,0.000000,0.031797
"{1, 6, 9, 3, 10, 7, 4, 8, 2, 5, 1}",2.997475,"{1, 6, 9, 3, 10, 7, 4, 8, 2, 5, 1}",2.997475,0.000000,0.031920
"{1, 7, 5, 6, 2, 9, 3, 4, 8, 10, 1}",2.781095,"{1, 7, 5, 6, 2, 9, 3, 4, 8, 10, 1}",2.781095,0.000000,0.032820
"{1, 4, 9, 7, 10, 8, 6, 3, 2, 5, 1}",2.561299,"{1, 5, 2, 3, 6, 8, 10, 7, 9, 4, 1}",2.561298,0.000000,0.032118
"{1, 7, 6, 9, 8, 10, 5, 2, 4, 3, 1}",2.421562,"{1, 3, 4, 2, 5, 10, 8, 9, 6, 7, 1}",2.421561,0.000000,0.031938
"{1, 5, 9, 8, 6, 4, 3, 7, 10, 2, 1}",3.178662,"{1, 5, 9, 8, 6, 4, 3, 7, 10, 2, 1}",3.178662,0.000000,0.031850
"{1, 4, 10, 5, 6, 2, 3, 7, 9, 8, 1}",3.072268,"{1, 4, 10, 5, 6, 2, 3, 7, 9, 8, 1}",3.072268,0.000000,0.031908
"{1, 9, 10, 2, 6, 7, 3, 5, 8, 4, 1}",3.000782,"{1, 9, 10, 2, 6, 7, 3, 5, 8, 4, 1}",3.000782,0.000000,0.031920
"{1, 9, 4, 2, 3, 7, 5, 10, 8, 6, 1}",2.931178,"{1, 6, 8, 10, 5, 7, 3, 2, 4, 9, 1}",2.931178,0.000000,0.032097
"{1, 2, 5, 9, 3, 4, 8, 7, 10, 6, 1}",2.591113,"{1, 6, 10, 7, 8, 4, 3, 9, 5, 2, 1}",2.591112,0.000000,0.032032
"{1, 10, 3, 8, 9, 7, 6, 4, 2, 5, 1}",2.927179,"{1, 5, 2, 8, 4, 6, 7, 9, 3, 10, 1}",2.942139,0.005111,0.031979
"{1, 8, 2, 9, 10, 5, 6, 7, 4, 3, 1}",2.825492,"{1, 6, 5, 10, 9, 2, 8, 3, 4, 7, 1}",2.892316,0.023650,0.031979
"{1, 3, 9, 2, 4, 8, 6, 7, 5, 10, 1}",3.850086,"{1, 3, 9, 2, 4, 8, 6, 7, 5, 10, 1}",3.850086,0.000000,0.032140
"{1, 2, 9, 10, 5, 4, 7, 6, 3, 8, 1}",3.108113,"{1, 8, 3, 6, 7, 4, 5, 10, 9, 2, 1}",3.108113,0.000000,0.031839
"{1, 6, 10, 8, 3, 2, 7, 5, 9, 4, 1}",2.462662,"{1, 4, 9, 5, 7, 2, 3, 8, 10, 6, 1}",2.462662,0.000000,0.032327
"{1, 10, 7, 2, 8, 3, 5, 6, 4, 9, 1}",2.473503,"{1, 9, 4, 6, 5, 3, 8, 2, 7, 10, 1}",2.473503,0.000000,0.031793
"{1, 2, 7, 6, 9, 3, 8, 4, 10, 5, 1}",2.262086,"{1, 2, 7, 6, 9, 3, 8, 4, 10, 5, 1}",2.262086,0.000000,0.032073
"{1, 10, 6, 5, 8, 9, 7, 3, 2, 4, 1}",3.446747,"{1, 4, 2, 3, 7, 9, 8, 5, 6, 10, 1}",3.446747,0.000000,0.032098
"{1, 2, 10, 8, 9, 3, 7, 5, 6, 4, 1}",2.553148,"{1, 2, 10, 8, 9, 3, 7, 5, 6, 4, 1}",2.553148,0.000000,0.031909
"{1, 9, 10, 7, 4, 8, 2, 6, 3, 5, 1}",2.914900,"{1, 5, 3, 6, 2, 8, 4, 7, 10, 9, 1}",2.914901,0.000000,0.031843
"{1, 8, 6, 2, 7, 4, 5, 9, 10, 3, 1}",3.502796,"{1, 3, 10, 9, 5, 4, 7, 2, 6, 8, 1}",3.502796,0.000000,0.032559
"{1, 3, 10, 6, 9, 7, 8, 2, 4, 5, 1}",2.873586,"{1, 3, 10, 6, 9, 8, 7, 2, 4, 5, 1}",2.894332,0.007220,0.032563
"{1, 8, 4, 2, 6, 5, 9, 10, 7, 3, 1}",3.019269,"{1, 3, 7, 10, 9, 5, 6, 2, 4, 8, 1}",3.019269,0.000000,0.032229
"{1, 5, 8, 2, 9, 3, 4, 10, 7, 6, 1}",2.222105,"{1, 5, 8, 2, 9, 3, 4, 10, 7, 6, 1}",2.222105,0.000000,0.032006
"{1, 7, 3, 4, 10, 9, 5, 2, 6, 8, 1}",3.039358,"{1, 8, 6, 2, 5, 9, 10, 4, 3, 7, 1}",3.039358,0.000000,0.032090
"{1, 5, 9, 4, 7, 3, 6, 8, 2, 10, 1}",2.532963,"{1, 5, 9, 4, 7, 3, 6, 8, 2, 10, 1}",2.532963,0.000000,0.031879
"{1, 7, 2, 3, 10, 9, 4, 5, 6, 8, 1}",3.270002,"{1, 8, 6, 5, 4, 9, 10, 3, 2, 7, 1}",3.270002,0.000000,0.032163
"{1, 9, 5, 2, 7, 10, 6, 8, 4, 3, 1}",2.835156,"{1, 9, 5, 2, 7, 10, 6, 8, 4, 3, 1}",2.835156,0.000000,0.032265
"{1, 6, 8, 7, 2, 10, 3, 5, 4, 9, 1}",2.776884,"{1, 9, 4, 5, 3, 10, 2, 7, 8, 6, 1}",2.776884,0.000000,0.032169
"{1, 9, 7, 6, 8, 2, 4, 10, 3, 5, 1}",2.650614,"{1, 9, 7, 6, 8, 2, 4, 10, 3, 5, 1}",2.650614,0.000000,0.032252
"{1, 7, 5, 2, 6, 8, 3, 9, 4, 10, 1}",3.055491,"{1, 7, 5, 2, 6, 8, 3, 9, 4, 10, 1}",3.055491,0.000000,0.032096
"{1, 7, 3, 9, 2, 6, 8, 5, 10, 4, 1}",2.892488,"{1, 7, 3, 9, 2, 6, 8, 5, 10, 4, 1}",2.892488,0.000000,0.031865
"{1, 10, 5, 2, 4, 7, 8, 9, 6, 3, 1}",3.276029,"{1, 10, 5, 2, 4, 7, 8, 9, 6, 3, 1}",3.276029,0.000000,0.031795
"{1, 2, 4, 9, 3, 5, 10, 7, 6, 8, 1}",3.380251,"{1, 2, 4, 9, 3, 5, 10, 7, 6, 8, 1}",3.380251,0.000000,0.032030
"{1, 6, 2, 5, 7, 4, 9, 10, 3, 8, 1}",2.757354,"{1, 6, 2, 5, 7, 4, 9, 10, 3, 8, 1}",2.757354,0.000000,0.032130
"{1, 7, 4, 2, 10, 6, 9, 5, 8, 3, 1}",3.365349,"{1, 3, 8, 5, 9, 6, 10, 2, 4, 7, 1}",3.365350,0.000000,0.032056
"{1, 4, 3, 9, 6, 10, 8, 7, 5, 2, 1}",3.157601,"{1, 4, 3, 9, 6, 10, 8, 7, 5, 2, 1}",3.157601,0.000000,0.031911
"{1, 10, 3, 9, 7, 6, 8, 5, 2, 4, 1}",3.250891,"{1, 4, 2, 5, 8, 6, 7, 9, 3, 10, 1}",3.250891,0.000000,0.031778
