optimal_tour,optimal_tour_length,greedy_tour,greedy_tour_length,score,time
"{1, 10, 7, 5, 4, 8, 3, 6, 2, 9, 1}",3.027870,"{1, 2, 9, 10, 5, 7, 4, 3, 8, 6, 1}",3.163883,0.044921,0.000044
"{1, 9, 4, 5, 6, 3, 8, 7, 10, 2, 1}",2.754375,"{1, 9, 3, 6, 5, 4, 10, 7, 8, 2, 1}",2.932865,0.064802,0.000045
"{1, 9, 8, 6, 4, 2, 10, 5, 3, 7, 1}",3.157774,"{1, 7, 3, 5, 10, 2, 6, 4, 8, 9, 1}",3.229755,0.022795,0.000044
"{1, 9, 3, 7, 5, 4, 8, 2, 10, 6, 1}",2.958380,"{1, 6, 10, 2, 8, 4, 5, 7, 3, 9, 1}",2.958380,0.000000,0.000045
"{1, 2, 3, 6, 5, 7, 9, 8, 4, 10, 1}",2.815195,"{1, 2, 3, 6, 5, 4, 7, 9, 8, 10, 1}",3.191840,0.133790,0.000049
"{1, 2, 6, 7, 5, 3, 4, 10, 8, 9, 1}",3.448367,"{1, 6, 2, 7, 3, 5, 4, 10, 8, 9, 1}",3.555394,0.031037,0.000045
"{1, 4, 6, 10, 5, 8, 9, 2, 7, 3, 1}",3.135043,"{1, 3, 7, 2, 6, 10, 8, 5, 9, 4, 1}",3.659969,0.167438,0.000046
"{1, 6, 7, 10, 5, 3, 9, 2, 4, 8, 1}",2.655349,"{1, 6, 8, 7, 10, 5, 3, 9, 4, 2, 1}",2.807346,0.057242,0.000045
"{1, 7, 5, 6, 10, 3, 4, 2, 8, 9, 1}",2.954150,"{1, 9, 8, 2, 4, 3, 10, 6, 5, 7, 1}",2.954150,0.000000,0.000043
"{1, 10, 7, 3, 6, 8, 4, 5, 2, 9, 1}",2.530156,"{1, 2, 9, 5, 4, 8, 10, 7, 6, 3, 1}",3.047372,0.204420,0.000045
"{1, 7, 6, 8, 5, 4, 9, 2, 10, 3, 1}",3.085534,"{1, 3, 10, 2, 9, 4, 5, 6, 8, 7, 1}",3.174209,0.028739,0.000049
"{1, 3, 5, 7, 10, 6, 8, 9, 2, 4, 1}",2.407443,"{1, 3, 5, 10, 7, 6, 8, 9, 2, 4, 1}",2.523327,0.048136,0.000045
"{1, 3, 10, 2, 7, 9, 6, 5, 4, 8, 1}",2.984464,"{1, 8, 4, 3, 10, 2, 7, 9, 6, 5, 1}",3.276765,0.097941,0.000044
"{1, 10, 9, 2, 6, 3, 4, 5, 8, 7, 1}",2.868989,"{1, 10, 9, 2, 6, 3, 4, 5, 8, 7, 1}",2.868989,0.000000,0.000044
"{1, 8, 9, 7, 3, 6, 2, 4, 10, 5, 1}",2.546306,"{1, 5, 7, 9, 3, 8, 2, 6, 4, 10, 1}",2.973651,0.167830,0.000045
"{1, 4, 3, 9, 8, 7, 5, 6, 10, 2, 1}",2.687147,"{1, 2, 10, 6, 5, 7, 8, 9, 3, 4, 1}",2.687147,0.000000,0.000045
"{1, 2, 6, 9, 3, 5, 10, 8, 4, 7, 1}",2.861651,"{1, 7, 4, 10, 8, 5, 3, 9, 6, 2, 1}",2.916377,0.019124,0.000055
"{1, 5, 4, 8, 7, 3, 10, 6, 2, 9, 1}",2.238173,"{1, 5, 4, 8, 7, 3, 10, 6, 2, 9, 1}",2.238173,0.000000,0.000044
"{1, 8, 6, 10, 3, 5, 4, 2, 9, 7, 1}",3.149826,"{1, 7, 9, 2, 4, 5, 3, 10, 6, 8, 1}",3.149827,0.000000,0.000045
"{1, 8, 10, 9, 4, 2, 3, 7, 5, 6, 1}",3.186928,"{1, 8, 10, 9, 4, 2, 3, 7, 5, 6, 1}",3.186928,0.000000,0.000056
"{1, 9, 5, 6, 8, 4, 7, 3, 2, 10, 1}",2.814917,"{1, 7, 3, 4, 8, 6, 5, 9, 2, 10, 1}",2.968693,0.054629,0.000044
"{1, 6, 8, 2, 10, 7, 9, 5, 3, 4, 1}",3.405457,"{1, 4, 6, 2, 10, 8, 7, 9, 3, 5, 1}",3.860425,0.133600,0.000047
"{1, 5, 4, 8, 9, 3, 2, 6, 10, 7, 1}",2.558370,"{1, 5, 4, 8, 9, 3, 7, 10, 6, 2, 1}",2.690295,0.051566,0.000047
"{1, 6, 2, 10, 8, 3, 9, 5, 4, 7, 1}",2.805411,"{1, 7, 4, 5, 3, 9, 8, 2, 10, 6, 1}",2.872719,0.023992,0.000077
"{1, 8, 5, 2, 4, 6, 10, 7, 9, 3, 1}",3.256508,"{1, 3, 9, 7, 10, 6, 4, 2, 5, 8, 1}",3.256508,0.000000,0.000058
"{1, 9, 6, 5, 2, 8, 4, 10, 3, 7, 1}",2.688663,"{1, 9, 6, 2, 4, 8, 5, 10, 3, 7, 1}",3.203817,0.191602,0.000052
"{1, 10, 4, 9, 8, 2, 3, 6, 5, 7, 1}",3.309360,"{1, 7, 5, 6, 3, 2, 8, 9, 4, 10, 1}",3.309360,0.000000,0.000045
"{1, 3, 9, 4, 8, 5, 7, 10, 2, 6, 1}",2.949457,"{1, 3, 6, 2, 10, 7, 5, 8, 4, 9, 1}",2.971683,0.007536,0.000045
"{1, 6, 3, 2, 10, 4, 9, 7, 5, 8, 1}",3.764546,"{1, 6, 3, 2, 10, 4, 8, 9, 7, 5, 1}",3.967796,0.053990,0.000049
"{1, 8, 6, 5, 9, 7, 10, 2, 4, 3, 1}",2.874395,"{1, 3, 2, 6, 8, 5, 9, 7, 10, 4, 1}",3.657538,0.272455,0.000049
"{1, 10, 9, 8, 6, 2, 4, 5, 3, 7, 1}",3.143770,"{1, 10, 9, 8, 6, 2, 5, 4, 3, 7, 1}",3.180298,0.011619,0.000048
"{1, 9, 4, 5, 6, 3, 8, 7, 10, 2, 1}",2.552552,"{1, 9, 4, 5, 6, 3, 10, 7, 8, 2, 1}",2.658102,0.041351,0.000046
"{1, 10, 9, 4, 8, 6, 3, 7, 2, 5, 1}",3.218601,"{1, 5, 2, 7, 3, 8, 4, 9, 6, 10, 1}",3.708241,0.152128,0.000048
"{1, 2, 5, 7, 8, 4, 10, 9, 6, 3, 1}",3.156516,"{1, 3, 6, 9, 10, 4, 8, 5, 7, 2, 1}",3.251439,0.030072,0.000054
"{1, 8, 2, 6, 7, 10, 4, 5, 3, 9, 1}",2.959757,"{1, 8, 2, 6, 7, 3, 5, 4, 10, 9, 1}",3.289788,0.111506,0.000048
"{1, 6, 8, 5, 4, 7, 2, 3, 10, 9, 1}",3.067394,"{1, 6, 9, 2, 10, 3, 7, 5, 8, 4, 1}",3.360810,0.095656,0.000057
"{1, 9, 6, 8, 7, 2, 10, 4, 3, 5, 1}",2.450677,"{1, 9, 5, 3, 4, 10, 2, 6, 8, 7, 1}",2.596085,0.059334,0.000045
"{1, 2, 8, 4, 7, 9, 3, 5, 10, 6, 1}",2.880511,"{1, 2, 8, 4, 7, 9, 3, 5, 10, 6, 1}",2.880511,0.000000,0.000046
"{1, 9, 10, 2, 4, 8, 5, 7, 3, 6, 1}",3.071473,"{1, 6, 3, 5, 7, 8, 4, 2, 10, 9, 1}",3.248476,0.057628,0.000046
"{1, 6, 2, 7, 8, 4, 9, 5, 3, 10, 1}",3.324831,"{1, 6, 2, 7, 8, 4, 9, 3, 5, 10, 1}",3.443470,0.035683,0.000048
"{1, 3, 4, 6, 2, 5, 10, 7, 9, 8, 1}",3.209613,"{1, 3, 8, 9, 10, 5, 2, 6, 4, 7, 1}",3.859777,0.202568,0.000047
"{1, 2, 7, 9, 10, 6, 5, 4, 3, 8, 1}",2.826752,"{1, 8, 3, 4, 5, 6, 10, 9, 7, 2, 1}",2.826751,0.000000,0.000045
"{1, 5, 2, 10, 8, 7, 4, 9, 3, 6, 1}",2.933355,"{1, 6, 3, 9, 4, 7, 10, 8, 5, 2, 1}",3.068761,0.046161,0.000047
"{1, 4, 6, 8, 10, 7, 9, 3, 2, 5, 1}",2.818905,"{1, 4, 6, 8, 10, 2, 3, 9, 7, 5, 1}",2.976893,0.056046,0.000046
"{1, 7, 3, 6, 5, 9, 10, 8, 2, 4, 1}",2.907151,"{1, 8, 2, 10, 9, 5, 6, 3, 7, 4, 1}",3.157394,0.086078,0.000049
"{1, 5, 7, 3, 9, 8, 10, 6, 2, 4, 1}",2.168568,"{1, 4, 2, 6, 10, 8, 9, 3, 7, 5, 1}",2.168567,0.000000,0.000047
"{1, 8, 2, 9, 3, 10, 7, 4, 6, 5, 1}",2.936643,"{1, 8, 2, 9, 3, 10, 7, 4, 6, 5, 1}",2.936643,0.000000,0.000045
"{1, 2, 3, 6, 8, 10, 7, 4, 9, 5, 1}",3.002313,"{1, 2, 3, 6, 8, 7, 10, 4, 5, 9, 1}",3.096486,0.031367,0.000047
"{1, 9, 6, 7, 4, 2, 10, 3, 8, 5, 1}",2.341016,"{1, 9, 6, 7, 4, 2, 10, 3, 8, 5, 1}",2.341016,0.000000,0.000045
"{1, 3, 8, 7, 4, 6, 10, 9, 2, 5, 1}",3.221621,"{1, 3, 8, 4, 7, 6, 10, 9, 2, 5, 1}",3.385445,0.050851,0.000047
"{1, 2, 7, 9, 8, 6, 4, 3, 5, 10, 1}",3.185627,"{1, 2, 7, 3, 9, 8, 6, 4, 5, 10, 1}",3.817563,0.198371,0.000047
"{1, 9, 7, 3, 2, 8, 10, 5, 4, 6, 1}",2.936541,"{1, 6, 5, 4, 10, 8, 2, 3, 7, 9, 1}",3.200754,0.089974,0.000055
"{1, 2, 3, 4, 10, 9, 6, 8, 5, 7, 1}",2.694874,"{1, 2, 3, 4, 6, 7, 5, 8, 9, 10, 1}",2.897132,0.075053,0.000068
"{1, 3, 10, 2, 9, 4, 5, 7, 6, 8, 1}",2.141930,"{1, 8, 6, 7, 5, 4, 9, 2, 10, 3, 1}",2.141930,0.000000,0.000048
"{1, 10, 4, 8, 5, 2, 6, 3, 9, 7, 1}",2.834642,"{1, 7, 9, 3, 4, 8, 5, 6, 2, 10, 1}",3.192360,0.126195,0.000046
"{1, 8, 4, 7, 5, 10, 6, 3, 9, 2, 1}",3.311652,"{1, 8, 3, 6, 10, 5, 7, 4, 9, 2, 1}",3.628077,0.095549,0.000047
"{1, 9, 8, 2, 4, 3, 7, 6, 10, 5, 1}",2.631017,"{1, 5, 10, 6, 7, 3, 4, 2, 8, 9, 1}",2.631017,0.000000,0.000056
"{1, 7, 5, 9, 2, 4, 8, 10, 6, 3, 1}",2.502660,"{1, 3, 6, 10, 4, 8, 7, 5, 9, 2, 1}",3.036013,0.213114,0.000046
"{1, 2, 3, 10, 7, 8, 6, 5, 4, 9, 1}",2.708624,"{1, 9, 4, 2, 3, 10, 8, 7, 5, 6, 1}",2.930262,0.081827,0.000048
"{1, 4, 3, 8, 7, 6, 5, 10, 9, 2, 1}",3.138626,"{1, 2, 9, 4, 3, 8, 7, 5, 6, 10, 1}",3.507775,0.117615,0.000056
"{1, 2, 10, 9, 7, 3, 4, 8, 5, 6, 1}",2.985460,"{1, 10, 9, 6, 5, 8, 4, 3, 7, 2, 1}",3.437365,0.151368,0.000056
"{1, 9, 6, 2, 8, 4, 3, 5, 7, 10, 1}",3.134921,"{1, 6, 9, 2, 8, 4, 3, 5, 10, 7, 1}",3.351497,0.069085,0.000048
"{1, 6, 8, 4, 9, 7, 2, 3, 10, 5, 1}",2.582850,"{1, 5, 10, 3, 2, 7, 9, 8, 4, 6, 1}",2.656225,0.028409,0.000046
"{1, 3, 4, 9, 5, 2, 6, 10, 8, 7, 1}",3.613748,"{1, 7, 4, 3, 9, 6, 8, 10, 5, 2, 1}",4.363630,0.207508,0.000047
"{1, 6, 10, 3, 7, 4, 8, 5, 2, 9, 1}",2.780732,"{1, 6, 10, 3, 7, 4, 8, 5, 2, 9, 1}",2.780732,0.000000,0.000045
"{1, 3, 8, 7, 6, 5, 10, 2, 4, 9, 1}",2.697872,"{1, 9, 4, 2, 5, 10, 6, 7, 8, 3, 1}",2.726330,0.010548,0.000043
"{1, 3, 10, 5, 2, 4, 6, 7, 8, 9, 1}",2.773701,"{1, 9, 8, 7, 6, 4, 2, 5, 10, 3, 1}",2.773700,0.000000,0.000044
"{1, 6, 8, 7, 3, 5, 4, 2, 10, 9, 1}",2.974328,"{1, 6, 8, 7, 3, 5, 4, 2, 10, 9, 1}",2.974328,0.000000,0.000043
"{1, 8, 9, 10, 5, 2, 3, 6, 7, 4, 1}",2.762566,"{1, 9, 8, 10, 5, 2, 3, 6, 7, 4, 1}",2.944094,0.065710,0.000043
"{1, 9, 4, 7, 10, 3, 6, 5, 2, 8, 1}",2.373395,"{1, 5, 6, 3, 10, 7, 9, 4, 2, 8, 1}",2.740346,0.154610,0.000046
"{1, 2, 9, 4, 6, 5, 7, 10, 8, 3, 1}",3.244289,"{1, 3, 4, 7, 10, 8, 5, 6, 2, 9, 1}",3.645780,0.123753,0.000044
"{1, 3, 6, 9, 8, 10, 5, 2, 4, 7, 1}",2.929634,"{1, 7, 3, 6, 9, 8, 4, 2, 5, 10, 1}",3.219254,0.098859,0.000046
"{1, 2, 10, 5, 4, 9, 7, 3, 6, 8, 1}",2.527895,"{1, 2, 10, 4, 9, 6, 3, 7, 5, 8, 1}",2.823116,0.116785,0.000046
"{1, 2, 5, 6, 3, 7, 10, 9, 8, 4, 1}",2.529001,"{1, 6, 5, 2, 9, 10, 7, 3, 4, 8, 1}",2.969844,0.174315,0.000045
"{1, 8, 10, 7, 4, 6, 5, 2, 3, 9, 1}",3.137638,"{1, 9, 3, 2, 5, 6, 4, 7, 10, 8, 1}",3.137639,0.000000,0.000044
"{1, 4, 7, 9, 8, 3, 2, 10, 6, 5, 1}",2.930018,"{1, 5, 6, 10, 2, 3, 7, 8, 9, 4, 1}",3.105269,0.059812,0.000045
"{1, 2, 4, 9, 5, 10, 8, 3, 6, 7, 1}",2.312140,"{1, 7, 2, 4, 9, 5, 10, 8, 3, 6, 1}",2.312372,0.000100,0.000044
"{1, 2, 3, 5, 10, 9, 8, 7, 4, 6, 1}",2.983758,"{1, 2, 5, 3, 10, 9, 8, 7, 4, 6, 1}",3.023667,0.013375,0.000045
"{1, 9, 2, 10, 7, 8, 5, 6, 4, 3, 1}",3.241463,"{1, 9, 7, 8, 10, 2, 5, 6, 4, 3, 1}",3.365836,0.038369,0.000045
"{1, 2, 7, 10, 8, 4, 9, 3, 5, 6, 1}",2.991224,"{1, 5, 3, 9, 4, 8, 10, 7, 2, 6, 1}",3.160747,0.056674,0.000045
"{1, 4, 7, 6, 8, 3, 5, 2, 10, 9, 1}",3.286224,"{1, 9, 10, 2, 5, 3, 8, 6, 7, 4, 1}",3.286224,0.000000,0.000068
"{1, 5, 6, 4, 8, 7, 10, 9, 2, 3, 1}",3.055075,"{1, 5, 8, 7, 10, 4, 6, 3, 9, 2, 1}",3.521337,0.152619,0.000045
"{1, 10, 6, 7, 5, 2, 8, 9, 3, 4, 1}",3.215655,"{1, 10, 6, 7, 5, 8, 2, 3, 9, 4, 1}",3.262490,0.014565,0.000044
"{1, 3, 6, 2, 9, 8, 5, 7, 4, 10, 1}",2.624804,"{1, 3, 6, 2, 9, 8, 7, 5, 4, 10, 1}",2.729189,0.039769,0.000044
"{1, 4, 8, 5, 10, 3, 7, 9, 2, 6, 1}",3.154881,"{1, 6, 4, 8, 5, 10, 3, 7, 9, 2, 1}",3.418286,0.083491,0.000045
"{1, 9, 2, 10, 7, 3, 4, 6, 8, 5, 1}",3.254030,"{1, 9, 10, 2, 5, 8, 6, 7, 3, 4, 1}",3.600848,0.106581,0.000046
"{1, 2, 7, 8, 3, 10, 6, 9, 5, 4, 1}",2.555348,"{1, 4, 5, 9, 6, 10, 3, 8, 7, 2, 1}",2.555348,0.000000,0.000053
"{1, 8, 6, 5, 10, 4, 7, 2, 9, 3, 1}",2.850053,"{1, 8, 6, 5, 10, 7, 2, 9, 4, 3, 1}",3.092764,0.085160,0.000045
"{1, 9, 2, 4, 10, 8, 3, 5, 7, 6, 1}",3.065127,"{1, 9, 8, 3, 7, 5, 10, 4, 2, 6, 1}",3.208435,0.046754,0.000045
"{1, 9, 6, 10, 2, 5, 4, 8, 3, 7, 1}",2.441402,"{1, 7, 3, 9, 6, 10, 2, 8, 5, 4, 1}",2.819616,0.154917,0.000047
"{1, 6, 7, 2, 5, 3, 4, 9, 8, 10, 1}",2.810170,"{1, 6, 4, 10, 8, 9, 3, 2, 5, 7, 1}",3.180844,0.131905,0.000046
"{1, 10, 3, 7, 8, 5, 2, 9, 6, 4, 1}",3.242651,"{1, 10, 3, 7, 8, 5, 2, 6, 9, 4, 1}",3.281080,0.011851,0.000045
"{1, 2, 10, 8, 4, 3, 5, 7, 9, 6, 1}",3.172193,"{1, 6, 9, 7, 5, 3, 8, 4, 10, 2, 1}",3.279180,0.033726,0.000044
"{1, 10, 7, 8, 3, 2, 6, 4, 5, 9, 1}",2.658945,"{1, 7, 8, 9, 3, 2, 6, 4, 5, 10, 1}",2.771288,0.042251,0.000045
"{1, 7, 2, 10, 9, 8, 4, 3, 6, 5, 1}",2.559799,"{1, 7, 9, 2, 10, 8, 4, 3, 6, 5, 1}",2.615230,0.021654,0.000044
"{1, 10, 8, 4, 7, 5, 2, 3, 9, 6, 1}",2.652386,"{1, 10, 8, 6, 9, 4, 7, 5, 2, 3, 1}",2.698423,0.017357,0.000045
"{1, 5, 6, 8, 7, 4, 9, 10, 2, 3, 1}",2.577859,"{1, 3, 2, 10, 9, 4, 7, 8, 5, 6, 1}",2.676043,0.038087,0.000046
"{1, 3, 7, 8, 9, 6, 4, 2, 10, 5, 1}",2.773148,"{1, 3, 4, 2, 10, 9, 6, 8, 7, 5, 1}",3.144774,0.134009,0.000057
"{1, 7, 10, 4, 5, 8, 9, 2, 3, 6, 1}",3.068081,"{1, 7, 10, 5, 8, 4, 3, 9, 2, 6, 1}",3.139867,0.023398,0.000046
"{1, 10, 2, 3, 8, 6, 7, 9, 4, 5, 1}",3.356352,"{1, 3, 2, 10, 5, 4, 9, 7, 8, 6, 1}",4.161263,0.239817,0.000045
"{1, 5, 8, 10, 7, 4, 6, 9, 3, 2, 1}",2.541643,"{1, 2, 5, 8, 10, 7, 6, 4, 9, 3, 1}",2.642622,0.039730,0.000044
"{1, 8, 4, 2, 7, 9, 6, 3, 5, 10, 1}",2.972095,"{1, 6, 3, 5, 9, 7, 2, 8, 4, 10, 1}",3.273923,0.101554,0.000045
"{1, 7, 4, 8, 10, 3, 6, 9, 2, 5, 1}",3.259362,"{1, 5, 7, 10, 8, 4, 6, 3, 2, 9, 1}",4.047802,0.241900,0.000045
"{1, 5, 6, 7, 8, 10, 4, 9, 2, 3, 1}",2.894883,"{1, 3, 9, 2, 4, 10, 6, 7, 8, 5, 1}",3.159447,0.091390,0.000059
"{1, 7, 3, 9, 5, 2, 8, 6, 10, 4, 1}",2.716718,"{1, 4, 10, 6, 8, 2, 5, 9, 3, 7, 1}",2.716718,0.000000,0.000045
"{1, 7, 4, 9, 10, 5, 6, 2, 3, 8, 1}",2.289188,"{1, 7, 3, 2, 6, 10, 5, 4, 9, 8, 1}",2.458159,0.073813,0.000045
"{1, 4, 5, 7, 2, 10, 9, 6, 3, 8, 1}",2.585570,"{1, 4, 5, 7, 2, 10, 9, 6, 3, 8, 1}",2.585570,0.000000,0.000043
"{1, 2, 8, 7, 9, 6, 4, 5, 3, 10, 1}",2.425299,"{1, 2, 8, 7, 9, 6, 4, 5, 3, 10, 1}",2.425299,0.000000,0.000056
"{1, 2, 7, 9, 4, 10, 8, 6, 5, 3, 1}",2.391266,"{1, 5, 3, 6, 8, 10, 4, 9, 2, 7, 1}",2.459245,0.028428,0.000045
"{1, 7, 8, 2, 4, 6, 5, 10, 3, 9, 1}",2.933416,"{1, 9, 7, 8, 3, 10, 5, 6, 2, 4, 1}",3.559159,0.213316,0.000047
"{1, 7, 3, 9, 5, 4, 2, 8, 10, 6, 1}",3.296035,"{1, 6, 7, 9, 5, 4, 3, 10, 8, 2, 1}",4.083456,0.238899,0.000049
"{1, 8, 2, 10, 9, 6, 4, 3, 7, 5, 1}",2.706634,"{1, 5, 7, 3, 10, 9, 6, 4, 2, 8, 1}",2.969332,0.097057,0.000047
"{1, 5, 10, 4, 2, 6, 8, 9, 7, 3, 1}",2.726669,"{1, 3, 7, 9, 6, 8, 2, 5, 10, 4, 1}",2.844977,0.043389,0.000076
"{1, 6, 9, 3, 10, 7, 4, 8, 2, 5, 1}",2.997475,"{1, 4, 7, 10, 3, 9, 6, 8, 2, 5, 1}",3.300431,0.101071,0.000063
"{1, 7, 5, 6, 2, 9, 3, 4, 8, 10, 1}",2.781095,"{1, 7, 5, 2, 6, 9, 10, 8, 4, 3, 1}",3.295684,0.185031,0.000048
"{1, 4, 9, 7, 10, 8, 6, 3, 2, 5, 1}",2.561299,"{1, 5, 8, 6, 3, 2, 4, 9, 10, 7, 1}",3.146198,0.228360,0.000048
"{1, 7, 6, 9, 8, 10, 5, 2, 4, 3, 1}",2.421562,"{1, 3, 4, 2, 5, 10, 8, 9, 6, 7, 1}",2.421561,0.000000,0.000045
"{1, 5, 9, 8, 6, 4, 3, 7, 10, 2, 1}",3.178662,"{1, 6, 8, 9, 5, 4, 2, 10, 3, 7, 1}",3.925945,0.235093,0.000048
"{1, 4, 10, 5, 6, 2, 3, 7, 9, 8, 1}",3.072268,"{1, 8, 9, 5, 6, 7, 3, 2, 4, 10, 1}",3.554279,0.156891,0.000073
"{1, 9, 10, 2, 6, 7, 3, 5, 8, 4, 1}",3.000782,"{1, 4, 8, 3, 7, 5, 6, 2, 10, 9, 1}",3.058879,0.019361,0.000046
"{1, 9, 4, 2, 3, 7, 5, 10, 8, 6, 1}",2.931178,"{1, 9, 2, 4, 3, 7, 5, 10, 8, 6, 1}",2.995238,0.021855,0.000046
"{1, 2, 5, 9, 3, 4, 8, 7, 10, 6, 1}",2.591113,"{1, 6, 10, 7, 8, 3, 4, 9, 5, 2, 1}",2.937284,0.133599,0.000047
"{1, 10, 3, 8, 9, 7, 6, 4, 2, 5, 1}",2.927179,"{1, 5, 6, 4, 7, 9, 8, 2, 10, 3, 1}",3.176553,0.085193,0.000049
"{1, 8, 2, 9, 10, 5, 6, 7, 4, 3, 1}",2.825492,"{1, 8, 6, 10, 9, 2, 5, 3, 4, 7, 1}",3.232263,0.143965,0.000056
"{1, 3, 9, 2, 4, 8, 6, 7, 5, 10, 1}",3.850086,"{1, 10, 5, 7, 4, 8, 6, 3, 2, 9, 1}",4.097598,0.064287,0.000048
"{1, 2, 9, 10, 5, 4, 7, 6, 3, 8, 1}",3.108113,"{1, 8, 3, 6, 7, 10, 5, 4, 9, 2, 1}",3.314260,0.066326,0.000057
"{1, 6, 10, 8, 3, 2, 7, 5, 9, 4, 1}",2.462662,"{1, 4, 9, 5, 2, 3, 8, 10, 6, 7, 1}",2.597871,0.054904,0.000059
"{1, 10, 7, 2, 8, 3, 5, 6, 4, 9, 1}",2.473503,"{1, 3, 8, 2, 7, 5, 6, 4, 9, 10, 1}",2.641512,0.067924,0.000090
"{1, 2, 7, 6, 9, 3, 8, 4, 10, 5, 1}",2.262086,"{1, 2, 8, 6, 7, 9, 3, 4, 10, 5, 1}",2.500470,0.105382,0.000054
"{1, 10, 6, 5, 8, 9, 7, 3, 2, 4, 1}",3.446747,"{1, 7, 2, 4, 3, 10, 6, 5, 8, 9, 1}",4.443245,0.289112,0.000046
"{1, 2, 10, 8, 9, 3, 7, 5, 6, 4, 1}",2.553148,"{1, 2, 10, 8, 9, 3, 7, 5, 6, 4, 1}",2.553148,0.000000,0.000045
"{1, 9, 10, 7, 4, 8, 2, 6, 3, 5, 1}",2.914900,"{1, 9, 7, 10, 8, 4, 2, 6, 3, 5, 1}",3.245650,0.113469,0.000046
"{1, 8, 6, 2, 7, 4, 5, 9, 10, 3, 1}",3.502796,"{1, 3, 10, 9, 5, 4, 7, 2, 6, 8, 1}",3.502796,0.000000,0.000044
"{1, 3, 10, 6, 9, 7, 8, 2, 4, 5, 1}",2.873586,"{1, 10, 6, 9, 7, 8, 4, 2, 5, 3, 1}",3.525270,0.226784,0.000046
"{1, 8, 4, 2, 6, 5, 9, 10, 7, 3, 1}",3.019269,"{1, 8, 4, 5, 6, 2, 9, 10, 7, 3, 1}",3.257269,0.078827,0.000053
"{1, 5, 8, 2, 9, 3, 4, 10, 7, 6, 1}",2.222105,"{1, 6, 3, 9, 4, 10, 7, 8, 2, 5, 1}",2.612575,0.175721,0.000046
"{1, 7, 3, 4, 10, 9, 5, 2, 6, 8, 1}",3.039358,"{1, 8, 6, 2, 5, 9, 10, 4, 7, 3, 1}",3.077361,0.012504,0.000045
"{1, 5, 9, 4, 7, 3, 6, 8, 2, 10, 1}",2.532963,"{1, 5, 9, 4, 7, 3, 6, 8, 2, 10, 1}",2.532963,0.000000,0.000046
"{1, 7, 2, 3, 10, 9, 4, 5, 6, 8, 1}",3.270002,"{1, 8, 5, 6, 4, 9, 10, 3, 2, 7, 1}",3.319075,0.015007,0.000045
"{1, 9, 5, 2, 7, 10, 6, 8, 4, 3, 1}",2.835156,"{1, 9, 5, 2, 7, 10, 6, 8, 3, 4, 1}",2.965870,0.046105,0.000044
"{1, 6, 8, 7, 2, 10, 3, 5, 4, 9, 1}",2.776884,"{1, 6, 8, 7, 2, 10, 3, 5, 4, 9, 1}",2.776884,0.000000,0.000046
"{1, 9, 7, 6, 8, 2, 4, 10, 3, 5, 1}",2.650614,"{1, 7, 9, 5, 3, 10, 4, 2, 8, 6, 1}",2.746190,0.036058,0.000064
"{1, 7, 5, 2, 6, 8, 3, 9, 4, 10, 1}",3.055491,"{1, 7, 5, 2, 6, 8, 3, 9, 4, 10, 1}",3.055491,0.000000,0.000045
"{1, 7, 3, 9, 2, 6, 8, 5, 10, 4, 1}",2.892488,"{1, 7, 3, 9, 2, 6, 8, 5, 10, 4, 1}",2.892488,0.000000,0.000044
"{1, 10, 5, 2, 4, 7, 8, 9, 6, 3, 1}",3.276029,"{1, 5, 10, 2, 4, 7, 8, 9, 6, 3, 1}",3.309644,0.010261,0.000044
"{1, 2, 4, 9, 3, 5, 10, 7, 6, 8, 1}",3.380251,"{1, 2, 7, 10, 8, 6, 5, 3, 9, 4, 1}",3.487746,0.031801,0.000055
"{1, 6, 2, 5, 7, 4, 9, 10, 3, 8, 1}",2.757354,"{1, 8, 6, 10, 9, 3, 4, 7, 2, 5, 1}",2.991947,0.085079,0.000047
"{1, 7, 4, 2, 10, 6, 9, 5, 8, 3, 1}",3.365349,"{1, 3, 8, 6, 10, 9, 5, 7, 2, 4, 1}",3.695772,0.098184,0.000057
"{1, 4, 3, 9, 6, 10, 8, 7, 5, 2, 1}",3.157601,"{1, 4, 3, 9, 6, 8, 10, 7, 5, 2, 1}",3.186138,0.009038,0.000055
"{1, 10, 3, 9, 7, 6, 8, 5, 2, 4, 1}",3.250891,"{1, 10, 3, 9, 6, 8, 5, 7, 2, 4, 1}",3.386672,0.041767,0.000045
"{1, 9, 8, 6, 10, 4, 5, 7, 3, 2, 1}",2.975870,"{1, 2, 3, 7, 5, 9, 4, 8, 6, 10, 1}",3.462723,0.163600,0.000048
"{1, 9, 4, 2, 8, 5, 3, 7, 6, 10, 1}",3.235635,"{1, 6, 7, 10, 3, 2, 5, 8, 4, 9, 1}",3.843948,0.188004,0.000057
"{1, 10, 4, 6, 5, 8, 3, 2, 7, 9, 1}",2.799565,"{1, 10, 2, 3, 8, 5, 9, 7, 6, 4, 1}",3.092765,0.104731,0.000056
"{1, 2, 3, 5, 6, 7, 10, 9, 8, 4, 1}",2.717859,"{1, 2, 4, 3, 5, 6, 8, 7, 9, 10, 1}",2.990757,0.100409,0.000055
"{1, 3, 2, 8, 7, 5, 6, 10, 9, 4, 1}",2.813940,"{1, 4, 9, 10, 6, 5, 7, 8, 2, 3, 1}",2.813940,0.000000,0.000045
