optimal_tour,optimal_tour_length,christofides_tour,christofides_tour_length,score,time
"{1, 7, 9, 4, 5, 8, 6, 10, 2, 3, 1}",3.025434,"{1, 7, 9, 4, 5, 8, 6, 10, 2, 3, 1}",3.025434,0.000000,0.000062
"{1, 3, 6, 8, 5, 7, 2, 10, 4, 9, 1}",3.230816,"{1, 6, 8, 4, 9, 10, 2, 7, 5, 3, 1}",4.224529,0.307573,0.000086
"{1, 3, 7, 9, 2, 6, 4, 5, 8, 10, 1}",2.520742,"{1, 6, 10, 8, 5, 4, 2, 9, 7, 3, 1}",3.070641,0.218149,0.000097
"{1, 10, 4, 9, 7, 3, 5, 2, 8, 6, 1}",2.765537,"{1, 10, 2, 8, 6, 4, 5, 3, 7, 9, 1}",3.294977,0.191442,0.000092
"{1, 10, 4, 5, 6, 2, 3, 9, 7, 8, 1}",2.940275,"{1, 10, 8, 6, 4, 5, 2, 3, 9, 7, 1}",3.345839,0.137934,0.000071
"{1, 10, 2, 6, 7, 4, 3, 8, 9, 5, 1}",2.811731,"{1, 10, 5, 9, 8, 3, 4, 7, 6, 2, 1}",2.926682,0.040883,0.000064
"{1, 5, 4, 9, 8, 7, 3, 10, 6, 2, 1}",2.713262,"{1, 3, 10, 7, 8, 9, 5, 4, 6, 2, 1}",2.874723,0.059508,0.000063
"{1, 4, 3, 9, 5, 7, 6, 8, 10, 2, 1}",3.115266,"{1, 6, 9, 3, 5, 7, 8, 10, 2, 4, 1}",3.465915,0.112558,0.000063
"{1, 2, 10, 9, 6, 5, 8, 4, 7, 3, 1}",2.952649,"{1, 3, 7, 4, 8, 5, 6, 9, 10, 2, 1}",2.952649,0.000000,0.000068
"{1, 9, 10, 6, 8, 7, 3, 5, 2, 4, 1}",3.197975,"{1, 6, 8, 2, 4, 5, 3, 7, 10, 9, 1}",3.626665,0.134050,0.000065
"{1, 3, 2, 6, 7, 4, 9, 8, 10, 5, 1}",3.030626,"{1, 5, 10, 4, 7, 6, 2, 9, 8, 3, 1}",3.574321,0.179400,0.000067
"{1, 6, 5, 2, 7, 10, 9, 3, 8, 4, 1}",3.032650,"{1, 6, 5, 2, 7, 10, 9, 3, 8, 4, 1}",3.032650,0.000000,0.000064
"{1, 5, 4, 10, 6, 8, 3, 7, 2, 9, 1}",2.234683,"{1, 7, 3, 8, 6, 10, 2, 9, 4, 5, 1}",2.581783,0.155324,0.000067
"{1, 6, 4, 9, 8, 5, 3, 2, 7, 10, 1}",3.180271,"{1, 10, 7, 2, 3, 5, 8, 9, 4, 6, 1}",3.180271,0.000000,0.000062
"{1, 9, 5, 4, 2, 7, 3, 8, 6, 10, 1}",2.998046,"{1, 9, 5, 2, 7, 3, 8, 6, 4, 10, 1}",3.374615,0.125605,0.000079
"{1, 6, 7, 4, 10, 8, 2, 3, 5, 9, 1}",2.963926,"{1, 9, 5, 3, 2, 4, 10, 8, 6, 7, 1}",3.390559,0.143942,0.000063
"{1, 6, 2, 4, 3, 7, 8, 5, 10, 9, 1}",2.048963,"{1, 10, 6, 2, 4, 3, 7, 8, 5, 9, 1}",2.296848,0.120981,0.000065
"{1, 10, 6, 8, 5, 3, 4, 2, 9, 7, 1}",3.386561,"{1, 10, 6, 8, 5, 3, 2, 4, 9, 7, 1}",3.511793,0.036979,0.000067
"{1, 2, 10, 3, 4, 6, 5, 9, 7, 8, 1}",2.880613,"{1, 7, 9, 5, 6, 4, 3, 8, 10, 2, 1}",3.616512,0.255466,0.000065
"{1, 6, 2, 7, 3, 4, 9, 8, 5, 10, 1}",3.195207,"{1, 10, 6, 4, 3, 7, 9, 2, 8, 5, 1}",4.111095,0.286645,0.000068
"{1, 8, 7, 9, 2, 5, 6, 10, 3, 4, 1}",3.100855,"{1, 6, 2, 9, 8, 7, 5, 10, 3, 4, 1}",3.655535,0.178880,0.000082
"{1, 5, 2, 6, 10, 8, 9, 4, 7, 3, 1}",3.709353,"{1, 7, 4, 2, 6, 10, 8, 9, 3, 5, 1}",4.111629,0.108449,0.000090
"{1, 2, 6, 8, 7, 5, 10, 9, 4, 3, 1}",3.248227,"{1, 3, 4, 9, 10, 5, 7, 8, 6, 2, 1}",3.248227,0.000000,0.000075
"{1, 5, 6, 3, 8, 4, 7, 10, 9, 2, 1}",2.886952,"{1, 10, 2, 9, 6, 7, 3, 8, 4, 5, 1}",3.132525,0.085063,0.000090
"{1, 5, 7, 2, 10, 6, 4, 8, 9, 3, 1}",2.754714,"{1, 5, 10, 2, 7, 4, 6, 3, 8, 9, 1}",3.043457,0.104818,0.000107
"{1, 5, 3, 2, 10, 6, 8, 9, 7, 4, 1}",3.008859,"{1, 5, 3, 4, 7, 8, 9, 6, 10, 2, 1}",3.318191,0.102807,0.000064
"{1, 4, 9, 10, 6, 3, 7, 8, 2, 5, 1}",2.959587,"{1, 5, 9, 10, 6, 3, 7, 2, 8, 4, 1}",3.039954,0.027155,0.000063
"{1, 2, 8, 3, 10, 6, 7, 4, 5, 9, 1}",2.891952,"{1, 5, 4, 7, 2, 8, 6, 10, 3, 9, 1}",3.095204,0.070282,0.000070
"{1, 10, 8, 3, 4, 5, 7, 2, 6, 9, 1}",2.753960,"{1, 10, 3, 4, 5, 8, 6, 2, 7, 9, 1}",3.437341,0.248145,0.000077
"{1, 2, 6, 4, 7, 3, 5, 9, 10, 8, 1}",3.018439,"{1, 8, 10, 4, 7, 3, 5, 9, 6, 2, 1}",3.397547,0.125598,0.000064
"{1, 6, 4, 8, 3, 7, 5, 2, 10, 9, 1}",3.299779,"{1, 9, 10, 2, 5, 7, 3, 8, 4, 6, 1}",3.299779,0.000000,0.000067
"{1, 5, 2, 6, 7, 4, 3, 9, 10, 8, 1}",2.877417,"{1, 5, 8, 9, 10, 3, 4, 6, 7, 2, 1}",3.118654,0.083838,0.000066
"{1, 10, 3, 8, 6, 9, 2, 4, 5, 7, 1}",2.439452,"{1, 10, 3, 9, 6, 8, 2, 4, 5, 7, 1}",2.462390,0.009403,0.000062
"{1, 10, 3, 5, 9, 6, 8, 2, 4, 7, 1}",2.982830,"{1, 10, 9, 5, 3, 6, 8, 4, 7, 2, 1}",3.182194,0.066837,0.000066
"{1, 8, 10, 9, 6, 4, 3, 2, 7, 5, 1}",2.731353,"{1, 8, 7, 4, 2, 3, 6, 9, 10, 5, 1}",3.053828,0.118064,0.000067
"{1, 10, 6, 4, 2, 9, 7, 5, 3, 8, 1}",3.393973,"{1, 10, 6, 4, 2, 7, 9, 5, 8, 3, 1}",3.657550,0.077660,0.000066
"{1, 4, 8, 9, 10, 5, 3, 6, 7, 2, 1}",3.287473,"{1, 9, 8, 4, 3, 10, 5, 6, 7, 2, 1}",3.771078,0.147105,0.000064
"{1, 5, 4, 3, 6, 9, 10, 2, 8, 7, 1}",2.819627,"{1, 7, 8, 10, 2, 9, 6, 5, 4, 3, 1}",3.193705,0.132670,0.000070
"{1, 3, 9, 2, 8, 6, 5, 10, 7, 4, 1}",2.925103,"{1, 9, 5, 10, 7, 4, 6, 8, 2, 3, 1}",3.252473,0.111917,0.000065
"{1, 7, 2, 10, 8, 6, 5, 4, 9, 3, 1}",3.236784,"{1, 3, 9, 2, 10, 8, 6, 5, 4, 7, 1}",3.611972,0.115914,0.000064
"{1, 3, 8, 5, 4, 10, 6, 7, 2, 9, 1}",2.962766,"{1, 8, 5, 7, 6, 10, 4, 2, 9, 3, 1}",3.120666,0.053295,0.000068
"{1, 2, 3, 8, 5, 4, 7, 6, 9, 10, 1}",2.464875,"{1, 5, 8, 3, 2, 10, 6, 9, 7, 4, 1}",2.653212,0.076408,0.000067
"{1, 6, 5, 8, 7, 10, 9, 3, 4, 2, 1}",2.746179,"{1, 6, 7, 8, 5, 10, 9, 3, 4, 2, 1}",3.151096,0.147447,0.000064
"{1, 9, 5, 2, 8, 10, 4, 6, 7, 3, 1}",3.425632,"{1, 3, 8, 2, 5, 10, 6, 4, 7, 9, 1}",3.656541,0.067406,0.000066
"{1, 2, 4, 6, 8, 7, 3, 10, 9, 5, 1}",2.587778,"{1, 6, 2, 4, 8, 7, 3, 9, 10, 5, 1}",2.707183,0.046142,0.000071
"{1, 6, 5, 2, 8, 7, 4, 10, 3, 9, 1}",3.115791,"{1, 9, 3, 10, 7, 8, 4, 5, 2, 6, 1}",3.473366,0.114762,0.000067
"{1, 5, 4, 3, 2, 7, 6, 9, 8, 10, 1}",2.838250,"{1, 10, 8, 9, 6, 7, 2, 3, 4, 5, 1}",2.838250,0.000000,0.000064
"{1, 7, 10, 4, 2, 5, 6, 3, 9, 8, 1}",3.159251,"{1, 4, 7, 10, 9, 3, 6, 5, 2, 8, 1}",3.992715,0.263817,0.000064
"{1, 7, 6, 5, 9, 10, 8, 4, 2, 3, 1}",2.962050,"{1, 2, 9, 4, 8, 10, 5, 7, 6, 3, 1}",3.508151,0.184366,0.000067
"{1, 2, 7, 6, 10, 8, 5, 3, 9, 4, 1}",3.071852,"{1, 5, 10, 8, 3, 9, 4, 6, 7, 2, 1}",3.349818,0.090488,0.000063
"{1, 10, 9, 8, 6, 3, 2, 5, 7, 4, 1}",2.655933,"{1, 4, 10, 8, 6, 3, 2, 5, 7, 9, 1}",2.780141,0.046766,0.000064
"{1, 10, 4, 8, 6, 2, 3, 5, 9, 7, 1}",2.830404,"{1, 10, 7, 9, 5, 3, 6, 2, 8, 4, 1}",3.049339,0.077351,0.000065
"{1, 6, 8, 9, 7, 5, 4, 3, 10, 2, 1}",2.607891,"{1, 6, 8, 9, 7, 5, 4, 3, 10, 2, 1}",2.607891,0.000000,0.000064
"{1, 4, 9, 10, 8, 5, 7, 3, 6, 2, 1}",3.277476,"{1, 6, 7, 5, 8, 10, 4, 9, 3, 2, 1}",3.947153,0.204327,0.000067
"{1, 10, 5, 3, 2, 6, 8, 4, 9, 7, 1}",2.755539,"{1, 3, 7, 9, 4, 8, 6, 2, 5, 10, 1}",2.963515,0.075476,0.000064
"{1, 6, 4, 7, 10, 8, 2, 5, 3, 9, 1}",2.910421,"{1, 9, 3, 5, 2, 8, 10, 7, 4, 6, 1}",2.910421,0.000000,0.000063
"{1, 10, 2, 7, 4, 9, 3, 6, 8, 5, 1}",3.095742,"{1, 5, 8, 6, 7, 3, 9, 4, 2, 10, 1}",3.527336,0.139415,0.000064
"{1, 2, 8, 9, 7, 5, 3, 4, 6, 10, 1}",2.628161,"{1, 10, 6, 4, 3, 5, 7, 9, 8, 2, 1}",2.628161,0.000000,0.000064
"{1, 4, 10, 6, 5, 7, 8, 9, 2, 3, 1}",3.051535,"{1, 7, 9, 5, 8, 6, 10, 4, 2, 3, 1}",3.621207,0.186684,0.000064
"{1, 9, 8, 10, 7, 4, 5, 2, 3, 6, 1}",3.055534,"{1, 6, 3, 8, 10, 7, 4, 2, 5, 9, 1}",3.442634,0.126688,0.000069
"{1, 8, 5, 4, 6, 9, 2, 3, 10, 7, 1}",3.576362,"{1, 8, 4, 5, 6, 9, 3, 2, 7, 10, 1}",4.362572,0.219835,0.000072
"{1, 4, 8, 9, 10, 3, 5, 6, 7, 2, 1}",3.256641,"{1, 4, 8, 3, 10, 9, 5, 6, 7, 2, 1}",3.304580,0.014720,0.000066
"{1, 10, 9, 8, 2, 3, 5, 6, 7, 4, 1}",2.527290,"{1, 10, 9, 8, 2, 3, 5, 7, 6, 4, 1}",2.536624,0.003693,0.000064
"{1, 9, 3, 2, 7, 8, 5, 4, 10, 6, 1}",3.213870,"{1, 10, 4, 9, 3, 8, 2, 7, 5, 6, 1}",3.771286,0.173441,0.000067
"{1, 10, 9, 5, 7, 4, 3, 8, 2, 6, 1}",2.989374,"{1, 6, 10, 5, 9, 3, 7, 4, 8, 2, 1}",3.559176,0.190609,0.000066
"{1, 2, 4, 8, 7, 10, 9, 6, 3, 5, 1}",2.907765,"{1, 2, 5, 10, 9, 6, 8, 7, 3, 4, 1}",3.546650,0.219717,0.000067
"{1, 5, 4, 7, 6, 8, 10, 9, 3, 2, 1}",2.639441,"{1, 5, 6, 8, 3, 9, 10, 4, 7, 2, 1}",2.876576,0.089843,0.000067
"{1, 5, 3, 7, 10, 4, 8, 9, 6, 2, 1}",3.235865,"{1, 5, 6, 9, 8, 10, 7, 3, 4, 2, 1}",3.990097,0.233085,0.000064
"{1, 3, 2, 7, 6, 5, 8, 9, 4, 10, 1}",3.113080,"{1, 10, 9, 8, 5, 6, 7, 2, 4, 3, 1}",3.552213,0.141061,0.000064
"{1, 6, 2, 5, 10, 4, 7, 8, 9, 3, 1}",2.989230,"{1, 3, 9, 8, 6, 5, 2, 10, 7, 4, 1}",3.668709,0.227309,0.000066
"{1, 3, 7, 5, 2, 4, 6, 8, 9, 10, 1}",3.375412,"{1, 3, 9, 10, 6, 4, 8, 5, 2, 7, 1}",4.041352,0.197292,0.000066
"{1, 7, 9, 8, 5, 6, 2, 4, 10, 3, 1}",2.531639,"{1, 7, 9, 8, 5, 6, 2, 4, 10, 3, 1}",2.531639,0.000000,0.000062
"{1, 9, 4, 7, 8, 3, 2, 6, 10, 5, 1}",2.902486,"{1, 10, 6, 2, 3, 8, 4, 9, 7, 5, 1}",3.684991,0.269598,0.000064
"{1, 10, 7, 4, 3, 2, 9, 5, 8, 6, 1}",2.610606,"{1, 10, 7, 4, 3, 2, 9, 5, 8, 6, 1}",2.610606,0.000000,0.000064
"{1, 10, 6, 4, 8, 7, 9, 2, 3, 5, 1}",3.208809,"{1, 5, 4, 10, 6, 8, 7, 9, 3, 2, 1}",3.230937,0.006896,0.000069
"{1, 7, 9, 8, 6, 4, 2, 5, 3, 10, 1}",3.072172,"{1, 10, 3, 7, 9, 8, 6, 4, 5, 2, 1}",3.330949,0.084232,0.000066
"{1, 2, 3, 9, 4, 5, 6, 10, 8, 7, 1}",2.749547,"{1, 7, 8, 6, 5, 10, 9, 4, 2, 3, 1}",3.595914,0.307820,0.000068
"{1, 3, 6, 7, 8, 9, 5, 4, 10, 2, 1}",2.947993,"{1, 8, 9, 5, 4, 10, 2, 7, 6, 3, 1}",3.307200,0.121848,0.000067
"{1, 10, 7, 4, 6, 2, 8, 3, 5, 9, 1}",3.156469,"{1, 9, 10, 4, 7, 6, 2, 3, 8, 5, 1}",3.434286,0.088015,0.000069
"{1, 7, 3, 9, 2, 8, 6, 4, 5, 10, 1}",2.461168,"{1, 7, 3, 10, 5, 4, 6, 8, 2, 9, 1}",2.567173,0.043071,0.000063
"{1, 7, 8, 3, 10, 6, 5, 2, 4, 9, 1}",2.584802,"{1, 9, 7, 8, 3, 10, 6, 5, 4, 2, 1}",2.795996,0.081706,0.000065
"{1, 3, 9, 10, 4, 5, 2, 8, 7, 6, 1}",2.811203,"{1, 10, 5, 4, 8, 7, 6, 2, 9, 3, 1}",3.065139,0.090330,0.000065
"{1, 10, 4, 8, 3, 6, 2, 9, 7, 5, 1}",2.699183,"{1, 5, 9, 2, 6, 3, 8, 7, 10, 4, 1}",3.038207,0.125603,0.000071
"{1, 4, 3, 6, 7, 2, 9, 10, 5, 8, 1}",2.690091,"{1, 8, 5, 6, 10, 9, 2, 7, 3, 4, 1}",2.818859,0.047868,0.000064
"{1, 10, 3, 5, 4, 8, 9, 2, 6, 7, 1}",3.013026,"{1, 3, 9, 6, 2, 7, 8, 4, 5, 10, 1}",3.502120,0.162326,0.000102
"{1, 8, 10, 9, 6, 7, 3, 4, 2, 5, 1}",2.578716,"{1, 8, 10, 9, 6, 7, 5, 4, 2, 3, 1}",2.822734,0.094628,0.000067
"{1, 2, 8, 4, 5, 7, 10, 3, 6, 9, 1}",2.887899,"{1, 9, 6, 3, 10, 7, 5, 4, 2, 8, 1}",3.067105,0.062054,0.000065
"{1, 8, 9, 6, 5, 7, 4, 2, 3, 10, 1}",2.363513,"{1, 10, 4, 7, 5, 3, 2, 6, 9, 8, 1}",2.703042,0.143655,0.000102
"{1, 2, 8, 5, 7, 3, 10, 4, 9, 6, 1}",2.490051,"{1, 6, 9, 10, 4, 3, 7, 5, 8, 2, 1}",2.588456,0.039519,0.000065
"{1, 9, 10, 3, 6, 2, 7, 5, 4, 8, 1}",2.628427,"{1, 10, 9, 8, 5, 4, 7, 2, 6, 3, 1}",2.876477,0.094372,0.000067
"{1, 8, 7, 10, 4, 5, 2, 6, 9, 3, 1}",2.684787,"{1, 8, 7, 10, 4, 9, 6, 2, 5, 3, 1}",2.905642,0.082262,0.000073
"{1, 6, 3, 7, 9, 10, 2, 4, 5, 8, 1}",2.576456,"{1, 7, 3, 9, 4, 2, 10, 5, 8, 6, 1}",3.021644,0.172791,0.000066
"{1, 7, 4, 8, 3, 5, 9, 10, 2, 6, 1}",2.522035,"{1, 7, 4, 8, 3, 5, 9, 10, 2, 6, 1}",2.522035,0.000000,0.000064
"{1, 2, 10, 3, 5, 8, 9, 7, 4, 6, 1}",2.699123,"{1, 2, 10, 3, 5, 8, 9, 7, 4, 6, 1}",2.699123,0.000000,0.000065
"{1, 5, 6, 9, 10, 2, 3, 7, 4, 8, 1}",2.742004,"{1, 4, 7, 3, 2, 10, 9, 6, 5, 8, 1}",2.753896,0.004337,0.000062
"{1, 3, 6, 5, 7, 8, 4, 2, 9, 10, 1}",3.256472,"{1, 3, 8, 5, 7, 10, 9, 2, 4, 6, 1}",4.145740,0.273077,0.000069
"{1, 2, 4, 7, 8, 6, 10, 9, 3, 5, 1}",2.874866,"{1, 5, 3, 9, 10, 6, 8, 4, 7, 2, 1}",2.928098,0.018516,0.000062
"{1, 7, 2, 5, 10, 3, 8, 6, 4, 9, 1}",2.933761,"{1, 7, 10, 5, 2, 3, 8, 6, 4, 9, 1}",3.125636,0.065402,0.000064
"{1, 8, 2, 9, 4, 6, 3, 7, 10, 5, 1}",3.450442,"{1, 9, 2, 4, 10, 5, 3, 6, 7, 8, 1}",4.416788,0.280064,0.000070
"{1, 8, 6, 2, 7, 4, 9, 3, 10, 5, 1}",2.919384,"{1, 9, 10, 3, 5, 6, 8, 4, 7, 2, 1}",3.315909,0.135825,0.000066
"{1, 4, 6, 5, 8, 9, 3, 10, 2, 7, 1}",3.615109,"{1, 4, 9, 8, 5, 6, 3, 2, 10, 7, 1}",4.148707,0.147602,0.000067
"{1, 3, 10, 8, 7, 9, 4, 2, 6, 5, 1}",2.709167,"{1, 3, 10, 8, 7, 9, 4, 2, 6, 5, 1}",2.709167,0.000000,0.000080
"{1, 4, 5, 10, 9, 6, 3, 7, 8, 2, 1}",2.053271,"{1, 5, 10, 9, 3, 6, 7, 8, 2, 4, 1}",2.491534,0.213446,0.000066
"{1, 2, 7, 6, 3, 4, 8, 10, 9, 5, 1}",3.234438,"{1, 2, 6, 3, 7, 9, 5, 10, 8, 4, 1}",3.662674,0.132399,0.000069
"{1, 5, 10, 7, 6, 2, 8, 3, 4, 9, 1}",2.854951,"{1, 2, 9, 4, 3, 8, 7, 6, 10, 5, 1}",3.438910,0.204543,0.000064
"{1, 9, 10, 2, 5, 6, 3, 4, 7, 8, 1}",3.004474,"{1, 8, 9, 10, 2, 5, 6, 3, 4, 7, 1}",3.002527,-0.000648,0.000082
"{1, 7, 5, 8, 10, 4, 2, 6, 3, 9, 1}",2.761374,"{1, 7, 5, 8, 10, 9, 3, 6, 2, 4, 1}",3.115832,0.128363,0.000067
"{1, 7, 8, 10, 5, 3, 4, 6, 2, 9, 1}",1.978707,"{1, 9, 2, 5, 10, 8, 7, 3, 4, 6, 1}",2.249543,0.136875,0.000074
"{1, 7, 2, 5, 4, 10, 6, 9, 3, 8, 1}",2.431222,"{1, 8, 3, 9, 6, 10, 7, 5, 2, 4, 1}",2.518481,0.035891,0.000083
"{1, 7, 3, 9, 6, 8, 4, 2, 10, 5, 1}",2.680442,"{1, 5, 10, 2, 4, 8, 6, 9, 3, 7, 1}",2.680441,0.000000,0.000067
"{1, 2, 9, 5, 10, 3, 7, 4, 6, 8, 1}",2.757937,"{1, 9, 2, 5, 10, 3, 7, 4, 8, 6, 1}",2.998917,0.087377,0.000087
"{1, 2, 4, 7, 10, 6, 3, 9, 8, 5, 1}",2.385449,"{1, 5, 8, 9, 3, 6, 10, 7, 4, 2, 1}",2.385449,0.000000,0.000062
"{1, 8, 2, 4, 6, 3, 10, 7, 9, 5, 1}",2.416642,"{1, 8, 2, 4, 6, 3, 7, 9, 10, 5, 1}",2.698161,0.116492,0.000064
"{1, 7, 4, 8, 9, 10, 2, 3, 6, 5, 1}",3.578064,"{1, 7, 4, 8, 9, 10, 2, 3, 6, 5, 1}",3.578064,0.000000,0.000064
"{1, 4, 7, 8, 10, 3, 6, 5, 9, 2, 1}",3.300714,"{1, 2, 9, 5, 6, 3, 10, 8, 7, 4, 1}",3.300714,0.000000,0.000068
"{1, 3, 4, 2, 8, 5, 9, 10, 6, 7, 1}",3.168809,"{1, 3, 4, 2, 10, 9, 5, 8, 6, 7, 1}",3.604155,0.137385,0.000065
"{1, 8, 6, 7, 5, 9, 3, 2, 10, 4, 1}",2.584542,"{1, 8, 6, 7, 4, 3, 9, 2, 5, 10, 1}",3.073404,0.189149,0.000066
"{1, 8, 4, 10, 6, 9, 3, 5, 7, 2, 1}",3.030831,"{1, 8, 4, 3, 5, 9, 10, 6, 7, 2, 1}",3.193676,0.053729,0.000064
"{1, 9, 7, 10, 8, 3, 5, 6, 4, 2, 1}",2.767947,"{1, 2, 9, 7, 10, 8, 6, 4, 3, 5, 1}",2.910740,0.051588,0.000067
"{1, 6, 9, 5, 8, 2, 4, 3, 7, 10, 1}",3.173137,"{1, 7, 4, 3, 5, 8, 2, 10, 9, 6, 1}",3.802763,0.198424,0.000064
"{1, 5, 8, 7, 6, 9, 10, 3, 2, 4, 1}",3.121412,"{1, 5, 8, 7, 6, 9, 10, 3, 2, 4, 1}",3.121412,0.000000,0.000066
"{1, 9, 2, 6, 8, 4, 10, 3, 5, 7, 1}",2.548713,"{1, 9, 8, 6, 2, 4, 10, 3, 5, 7, 1}",2.644907,0.037742,0.000065
"{1, 3, 9, 7, 5, 8, 10, 4, 2, 6, 1}",3.863631,"{1, 6, 7, 5, 8, 9, 4, 2, 10, 3, 1}",4.487989,0.161599,0.000066
"{1, 10, 3, 4, 6, 7, 8, 2, 5, 9, 1}",2.965590,"{1, 10, 9, 8, 7, 2, 6, 5, 4, 3, 1}",3.469725,0.169995,0.000070
"{1, 2, 5, 3, 6, 7, 9, 8, 4, 10, 1}",3.261043,"{1, 4, 9, 7, 5, 6, 3, 2, 10, 8, 1}",4.106683,0.259316,0.000068
"{1, 7, 2, 8, 3, 4, 5, 10, 9, 6, 1}",2.447722,"{1, 7, 6, 9, 10, 5, 4, 3, 2, 8, 1}",2.531142,0.034080,0.000067
"{1, 6, 4, 7, 2, 8, 9, 3, 5, 10, 1}",2.274849,"{1, 10, 5, 9, 8, 6, 4, 7, 2, 3, 1}",3.090026,0.358343,0.000072
"{1, 3, 7, 5, 10, 6, 4, 9, 8, 2, 1}",2.798526,"{1, 3, 7, 5, 8, 9, 4, 6, 10, 2, 1}",2.909895,0.039796,0.000065
"{1, 4, 8, 6, 9, 2, 7, 3, 10, 5, 1}",3.317075,"{1, 4, 10, 5, 3, 7, 2, 9, 6, 8, 1}",3.498623,0.054731,0.000066
"{1, 3, 6, 7, 8, 2, 9, 10, 4, 5, 1}",2.628824,"{1, 3, 6, 7, 8, 2, 9, 10, 4, 5, 1}",2.628824,0.000000,0.000062
"{1, 5, 3, 10, 6, 4, 8, 7, 2, 9, 1}",2.957671,"{1, 9, 7, 8, 4, 6, 3, 10, 2, 5, 1}",3.289501,0.112193,0.000067
"{1, 2, 7, 4, 6, 10, 8, 5, 3, 9, 1}",2.889184,"{1, 9, 4, 10, 8, 5, 3, 6, 7, 2, 1}",3.724590,0.289149,0.000064
"{1, 3, 6, 5, 8, 9, 7, 4, 10, 2, 1}",2.924616,"{1, 2, 10, 4, 9, 7, 5, 8, 6, 3, 1}",3.556062,0.215908,0.000066
"{1, 9, 3, 7, 6, 2, 8, 10, 4, 5, 1}",3.236931,"{1, 9, 3, 7, 4, 10, 8, 2, 6, 5, 1}",3.524875,0.088956,0.000066
"{1, 7, 10, 5, 3, 6, 4, 9, 2, 8, 1}",2.835431,"{1, 8, 7, 10, 5, 3, 6, 2, 9, 4, 1}",3.099884,0.093267,0.000066
"{1, 2, 4, 3, 10, 6, 9, 8, 7, 5, 1}",3.543030,"{1, 5, 9, 8, 7, 6, 10, 3, 4, 2, 1}",3.704158,0.045477,0.000061
"{1, 6, 2, 10, 3, 7, 4, 8, 5, 9, 1}",2.727511,"{1, 9, 3, 10, 2, 5, 8, 4, 7, 6, 1}",3.489921,0.279526,0.000069
"{1, 7, 4, 9, 8, 6, 2, 5, 3, 10, 1}",2.652045,"{1, 10, 7, 9, 4, 8, 6, 2, 5, 3, 1}",3.004015,0.132716,0.000070
"{1, 5, 10, 7, 8, 2, 6, 9, 4, 3, 1}",2.507614,"{1, 3, 8, 7, 10, 5, 2, 6, 9, 4, 1}",2.966371,0.182946,0.000064
"{1, 2, 4, 10, 6, 7, 9, 3, 5, 8, 1}",2.403139,"{1, 8, 5, 3, 9, 7, 6, 10, 4, 2, 1}",2.403139,0.000000,0.000062
"{1, 7, 4, 9, 8, 10, 2, 6, 5, 3, 1}",2.699168,"{1, 7, 4, 9, 8, 10, 2, 6, 5, 3, 1}",2.699168,0.000000,0.000064
"{1, 3, 9, 2, 6, 8, 4, 7, 10, 5, 1}",2.140904,"{1, 5, 6, 8, 4, 7, 10, 9, 2, 3, 1}",2.794055,0.305082,0.000066
"{1, 2, 10, 6, 4, 3, 8, 5, 9, 7, 1}",2.348403,"{1, 9, 6, 4, 8, 3, 5, 7, 10, 2, 1}",2.738432,0.166082,0.000070
"{1, 6, 8, 3, 2, 10, 7, 9, 4, 5, 1}",3.523530,"{1, 6, 8, 3, 2, 7, 10, 9, 4, 5, 1}",3.740045,0.061448,0.000067
"{1, 10, 4, 7, 9, 6, 8, 5, 2, 3, 1}",2.143763,"{1, 10, 9, 7, 4, 5, 8, 6, 2, 3, 1}",2.402663,0.120769,0.000064
"{1, 10, 9, 8, 3, 6, 2, 4, 5, 7, 1}",3.180171,"{1, 10, 9, 3, 8, 6, 2, 4, 5, 7, 1}",3.231564,0.016160,0.000064
"{1, 4, 5, 10, 8, 2, 7, 6, 9, 3, 1}",2.945385,"{1, 4, 5, 10, 8, 2, 7, 6, 9, 3, 1}",2.945385,0.000000,0.000064
"{1, 3, 8, 2, 4, 10, 7, 9, 6, 5, 1}",3.092993,"{1, 5, 8, 2, 4, 10, 7, 9, 6, 3, 1}",3.249800,0.050698,0.000064
"{1, 6, 3, 7, 9, 10, 5, 4, 2, 8, 1}",2.947729,"{1, 8, 2, 4, 5, 10, 9, 7, 3, 6, 1}",2.947729,0.000000,0.000062
"{1, 9, 10, 4, 6, 7, 5, 2, 3, 8, 1}",2.553962,"{1, 9, 3, 5, 7, 6, 4, 10, 2, 8, 1}",3.110120,0.217763,0.000064
"{1, 8, 5, 6, 3, 4, 10, 7, 2, 9, 1}",2.867541,"{1, 9, 2, 7, 4, 3, 6, 10, 5, 8, 1}",3.310367,0.154427,0.000067
"{1, 4, 9, 6, 3, 8, 5, 2, 7, 10, 1}",2.898423,"{1, 4, 9, 6, 3, 8, 10, 7, 2, 5, 1}",3.270911,0.128514,0.000070
"{1, 8, 10, 3, 5, 4, 2, 7, 9, 6, 1}",2.860859,"{1, 8, 5, 3, 10, 4, 2, 6, 7, 9, 1}",3.671561,0.283377,0.000069
"{1, 5, 7, 2, 3, 10, 9, 6, 4, 8, 1}",2.706858,"{1, 8, 4, 6, 9, 10, 3, 2, 7, 5, 1}",2.706858,0.000000,0.000064
"{1, 7, 6, 9, 2, 10, 5, 3, 8, 4, 1}",2.978607,"{1, 3, 5, 8, 10, 2, 9, 6, 7, 4, 1}",3.017723,0.013132,0.000062
